user,item,weight
487,300,637
487,318,122
487,321,817
487,326,121
487,333,866
487,360,278
487,386,121
487,456,122
487,461,16592
487,466,280
487,471,133
487,498,352
487,540,228
487,793,9932
487,1239,247
487,1244,203
487,1246,223
487,1453,477
487,1458,172
487,1459,932
487,1590,262
487,1684,1869
487,2176,118
487,2439,150
487,3489,440
487,3754,370
487,5767,186
488,154,305
488,190,206
488,206,279
488,207,231
488,225,171
488,226,239
488,227,259
488,229,223
488,250,225
488,418,296
488,424,185
488,425,229
488,436,231
488,511,146
488,716,194
488,735,128
488,868,263
488,961,173
488,969,288
488,1048,105
488,1090,323
488,1118,161
488,1131,148
488,1239,175
488,1412,200
488,1415,128
488,1426,125
488,1512,129
488,1515,172
488,1639,186
488,1958,139
488,1977,135
488,2265,165
488,2630,135
488,2857,139
488,3400,115
488,3482,113
489,163,2268
489,190,755
489,196,495
489,203,479
489,212,337
489,226,840
489,227,73
489,229,83
489,424,217
489,472,50
489,511,135
489,533,528
489,554,71
489,562,2881
489,614,375
489,706,105
489,709,900
489,735,2115
489,841,66
489,868,9502
489,959,297
489,1240,1263
489,1360,183
489,1372,411
489,1412,15223
489,1426,470
489,1639,296
489,1873,423
489,2352,110
489,2786,544
489,2834,230
489,4051,168
489,7056,211
490,7,233
490,53,427
490,89,1125
490,154,181
490,172,288
490,173,202
490,207,195
490,209,608
490,228,380
490,229,208
490,289,276
490,324,436
490,378,286
490,423,228
490,424,579
490,486,205
490,498,293
490,518,2460
490,533,200
490,541,1475
490,757,288
490,930,287
490,955,390
490,1034,1221
490,1041,236
490,1114,213
490,1400,219
490,1406,211
490,2014,641
490,2038,237
490,3200,503
490,4704,276
491,163,1767
491,226,258
491,533,273
491,583,242
491,706,1551
491,707,4842
491,821,551
491,841,2768
491,843,902
491,846,612
491,917,808
491,918,5186
491,920,748
491,947,782
491,949,517
491,954,576
491,1206,722
491,1257,564
491,1260,305
491,1261,578
491,1351,464
491,1358,1096
491,1364,592
491,1369,454
491,1372,696
491,1412,582
491,1527,681
491,1528,410
491,1975,289
491,2360,443
491,2765,1021
491,2834,497
491,2901,403
491,3509,526
492,159,344
492,167,230
492,192,250
492,227,388
492,230,284
492,231,504
492,544,230
492,610,337
492,903,303
492,959,349
492,1097,266
492,1112,951
492,1121,425
492,1167,267
492,1414,971
492,1901,350
492,1944,241
492,1947,452
492,2136,311
492,2616,409
492,2627,356
492,2632,2487
493,53,18
493,59,19
493,67,130
493,72,4577
493,93,56
493,99,230
493,159,1
493,190,755
493,234,654
493,302,33
493,333,103
493,441,64
493,511,164
493,868,4
493,959,2
493,1072,829
493,1713,804
493,2786,3
493,2919,17
494,55,152
494,234,153
494,291,863
494,292,1396
494,293,766
494,296,280
494,310,159
494,316,224
494,318,583
494,325,290
494,344,1364
494,425,414
494,461,565
494,465,362
494,498,661
494,528,764
494,534,387
494,536,373
494,680,1011
494,681,1210
494,686,901
494,689,213
494,690,670
494,906,355
494,909,549
494,985,383
494,1684,1201
494,2019,823
494,2435,253
494,2546,331
494,3319,496
494,3489,1689
494,4704,208
494,4707,368
494,4773,223
495,55,74
495,257,157
495,265,33
495,283,66
495,285,31
495,288,188
495,289,1692
495,292,682
495,295,50
495,299,447
495,300,31
495,320,57
495,325,68
495,333,62
495,340,345
495,344,34
495,349,35
495,544,79
495,701,331
495,786,1251
495,790,100
495,792,653
495,797,33
495,903,157
495,1052,30
495,2080,36
495,2091,327
495,3074,74
495,3332,72
495,3393,34
495,4707,131
495,5036,50
496,16,88
496,30,205
496,56,242
496,65,237
496,154,107
496,163,192
496,173,287
496,188,73
496,190,312
496,504,471
496,515,58
496,522,2245
496,726,57
496,868,94
496,875,210
496,930,485
496,959,867
496,1083,51
496,1090,471
496,1109,1008
496,1114,238
496,1116,127
496,1132,61
496,1295,73
496,1298,92
496,1300,87
496,1303,94
496,1491,183
496,1914,328
496,2055,415
496,4317,87
496,5020,56
496,6282,169
497,55,65
497,67,33
497,71,60
497,89,430
497,97,64
497,288,4383
497,289,2560
497,292,111
497,295,168
497,298,72
497,302,67
497,306,33
497,314,29
497,325,44
497,326,64
497,333,165
497,352,35
497,362,36
497,378,26
497,464,62
497,466,84
497,475,51
497,498,241
497,528,60
497,532,47
497,646,29
497,679,33
497,701,238
497,790,59
497,802,64
497,903,68
497,1032,38
497,1034,137
497,1045,31
497,1392,33
497,1451,41
497,1659,28
497,2083,33
497,2094,53
498,55,743
498,71,465
498,77,1624
498,89,1742
498,157,1481
498,184,555
498,239,997
498,241,325
498,251,2505
498,257,28980
498,262,1279
498,279,984
498,288,3314
498,289,6182
498,291,2311
498,292,2435
498,294,413
498,299,2102
498,301,2390
498,302,527
498,306,1707
498,310,1441
498,311,755
498,314,638
498,328,323
498,329,1007
498,330,318
498,331,1841
498,332,610
498,349,1292
498,468,490
498,485,534
498,525,1052
498,701,392
498,913,1381
498,1052,312
498,2220,445
498,2222,325
498,3749,423
499,7,11
499,51,7
499,55,2
499,67,3
499,72,177
499,157,27
499,173,8
499,233,18
499,234,2
499,436,4
499,518,4
499,522,14
499,525,1
499,706,5
499,726,1
499,732,1
499,843,1
499,854,30
499,856,1
499,863,1
499,936,5
499,1001,1
499,1034,74
499,1104,2
499,1114,8
499,1358,3
499,1360,1
499,1412,31
499,1703,2
499,1713,1
499,1714,25
499,1803,2
499,1817,2
499,1892,1
499,3110,1
499,4349,1
499,4460,1
499,5079,10
500,603,837
500,616,76
500,744,1140
500,748,1991
500,757,103
500,2146,432
500,2673,48
501,55,550
501,67,284
501,89,142
501,184,206
501,257,363
501,283,121
501,288,273
501,289,9541
501,290,98
501,291,183
501,292,467
501,294,357
501,295,275
501,299,166
501,301,149
501,302,149
501,318,412
501,321,138
501,325,337
501,349,225
501,374,203
501,375,936
501,378,103
501,461,401
501,523,129
501,525,84
501,646,124
501,701,364
501,972,174
501,1047,143
501,1052,83
501,1556,303
501,2094,228
501,2102,433
501,2523,193
501,2801,253
501,3171,105
501,3324,578
502,55,593
502,89,717
502,97,658
502,157,300
502,161,356
502,191,241
502,251,284
502,257,795
502,265,946
502,288,1759
502,292,2103
502,295,1502
502,296,1223
502,298,406
502,299,384
502,300,568
502,302,982
502,306,372
502,323,1211
502,326,421
502,349,314
502,352,607
502,378,381
502,466,399
502,528,332
502,543,241
502,679,983
502,798,517
502,903,272
502,906,3654
502,1032,429
502,1037,239
502,1602,327
502,1934,564
502,2022,377
502,2523,1627
502,2939,426
502,5533,610
503,55,1086
503,67,1036
503,89,432
503,157,70
503,161,69
503,182,1096
503,257,195
503,288,188
503,289,15235
503,292,852
503,294,57
503,298,66
503,299,121
503,300,300
503,324,47
503,325,109
503,352,1067
503,418,81
503,476,63
503,479,72
503,646,346
503,689,425
503,691,448
503,701,82
503,802,54
503,972,75
503,1243,139
503,1375,89
503,1377,229
503,1409,127
503,1455,54
503,1580,114
503,2020,125
503,2130,626
503,2176,120
503,2607,480
503,2977,323
503,5533,232
504,7,128
504,45,106
504,89,161
504,163,214
504,209,840
504,234,120
504,289,1419
504,300,873
504,306,129
504,324,476
504,333,365
504,344,458
504,412,97
504,470,209
504,475,279
504,487,180
504,498,102
504,504,133
504,540,199
504,544,265
504,679,237
504,681,192
504,687,411
504,691,154
504,693,170
504,793,119
504,1037,114
504,1038,203
504,1040,126
504,1239,219
504,1246,110
504,1678,435
504,2346,138
504,3057,283
504,3712,179
504,4104,281
504,5067,199
504,5948,115
506,9,239
506,10,120
506,34,81
506,172,80
506,173,94
506,190,180
506,225,115
506,233,566
506,423,62
506,450,86
506,880,61
506,1066,71
506,1075,521
506,1099,61
506,1294,93
506,1376,138
506,1731,62
506,1983,147
506,3109,110
506,3413,80
506,6920,224
507,227,588
507,429,628
507,533,268
507,1976,377
507,2029,907
507,3382,309
507,3892,247
507,3905,486
507,5235,1031
507,5237,937
507,5789,393
509,306,3
509,377,6
509,378,8
509,472,41
509,475,8
509,486,9
509,488,75
509,493,12
509,503,3
509,504,59
509,507,2
509,536,19
509,540,14
509,545,4
509,562,1
509,681,4
509,718,1
509,806,6
509,808,66
509,830,25
509,930,7
509,966,114
509,1351,19
509,1378,2
509,1854,11
509,1905,177
509,2661,9
509,2664,2
509,3859,10
509,6257,2
510,55,3
510,285,77
510,288,45
510,295,1
510,314,9
510,377,30
510,474,15
510,486,190
510,680,54
510,754,8
510,907,28
510,1941,2
510,3462,7
510,5236,39
511,154,802
511,199,347
511,206,28
511,226,281
511,228,71
511,229,28
511,234,281
511,237,64
511,424,260
511,440,53
511,441,9
511,511,37
511,533,22
511,562,40
511,612,28
511,614,96
511,709,72
511,808,73
511,854,7
511,856,110
511,857,25
511,863,17
511,864,8
511,868,8
511,881,9
511,964,17
511,982,52
511,1106,23
511,1131,17
511,1400,25
511,1412,13
511,1504,85
511,1705,43
511,1873,27
511,1974,110
511,1976,62
511,3700,9
511,4079,294
511,6187,109
512,8,948
512,45,887
512,189,558
512,407,2673
512,472,981
512,490,908
512,504,3105
512,516,1106
512,519,1242
512,707,501
512,754,1468
512,785,669
512,810,567
512,837,460
512,966,769
512,978,679
512,1044,1118
512,1145,1031
512,1179,477
512,1339,721
512,1672,1153
512,1854,1931
512,1873,711
512,2143,690
512,2366,583
512,2944,1886
512,3084,461
512,3196,447
512,3244,550
512,3563,1369
512,4170,1664
512,4833,554
512,5310,489
512,7639,499
513,64,336
513,65,314
513,207,281
513,212,391
513,223,1201
513,225,618
513,228,650
513,229,263
513,486,245
513,604,237
513,614,293
513,618,568
513,703,287
513,982,429
513,1048,399
513,1119,271
513,1351,255
513,1400,468
513,1510,348
513,1512,265
513,1609,290
513,1633,276
513,1958,329
513,2524,348
513,2823,275
513,2824,276
513,3057,315
513,7650,260
514,67,4602
514,89,1433
514,209,384
514,291,158
514,292,176133
514,293,1482
514,299,238
514,300,895
514,302,869
514,321,663
514,325,1091
514,333,378
514,344,843
514,349,176
514,461,109889
514,470,267
514,486,1290
514,523,1595
514,674,225
514,681,4542
514,686,343
514,701,697
514,704,1253
514,903,908
514,913,146
514,1556,236
514,1580,1064
514,1590,569
514,1596,242
514,1782,365
514,2521,475
514,3196,184
514,3375,884
514,3570,674
515,51,274
515,84,179
515,88,120
515,154,204
515,227,243
515,228,285
515,424,162
515,440,249
515,446,142
515,533,148
515,1187,198
515,1239,117
515,1242,264
515,1390,226
515,1627,125
515,1881,145
515,1943,141
515,1950,199
515,2532,113
515,2627,179
515,2639,139
515,3258,120
515,4079,116
515,4616,118
515,6297,123
515,7665,177
516,7,13270
516,39,5194
516,72,1904
516,89,572
516,173,805
516,227,356
516,292,363
516,300,1144
516,378,383
516,412,239
516,481,1818
516,487,4151
516,522,1418
516,524,2346
516,544,343
516,724,406
516,816,2190
516,917,252
516,986,395
516,1034,203
516,1083,367
516,1091,572
516,1194,194
516,1206,276
516,1244,13781
516,1672,306
516,1673,24612
516,2184,174
516,3244,715
516,3328,164
516,3367,1431
516,3431,159
516,5079,2287
517,107,247
517,154,346
517,231,187
517,434,184
517,629,133
517,703,219
517,1106,191
517,1155,207
517,1167,168
517,1424,139
517,1943,256
517,1946,330
517,2277,133
517,2535,242
517,2605,129
517,3026,280
517,3158,176
517,3693,155
518,55,548
518,67,4087
518,257,46
518,265,51
518,292,1666
518,295,4180
518,298,49
518,300,634
518,306,59
518,320,68
518,321,153
518,333,275
518,344,349
518,349,155
518,378,45
518,461,1068
518,466,159
518,524,145
518,531,71
518,679,127
518,686,239
518,701,195
518,790,191
518,793,199
518,802,657
518,903,294
518,908,123
518,913,163
518,1032,48
518,1054,274
518,1447,69
518,1659,49
518,2080,46
518,4350,56
518,5749,448
519,13,205
519,72,691
519,183,278
519,198,1701
519,370,835
519,377,336
519,487,243
519,490,220
519,706,1028
519,917,8130
519,918,7200
519,920,1254
519,922,511
519,928,1430
519,944,215
519,946,231
519,954,428
519,959,259
519,1113,1345
519,1339,727
519,1358,1534
519,1406,199
519,1788,931
519,1797,297
519,1913,487
519,2797,397
519,3425,427
519,3739,332
520,55,126
520,72,23304
520,89,202
520,159,354
520,181,4795
520,187,1298
520,189,344
520,190,365
520,198,1125
520,221,107
520,238,114
520,490,169
520,707,117
520,880,4635
520,1406,209
520,1705,337
520,1713,2425
520,1817,607
520,1913,1587
520,1914,398
520,2735,143
520,2835,317
520,3557,256
520,3945,956
520,4308,980
521,89,512
521,207,659
521,226,148
521,230,290
521,300,181
521,333,340
521,403,3615
521,424,302
521,430,1291
521,486,799
521,492,143
521,498,9738
521,499,1679
521,536,1020
521,537,1085
521,687,369
521,840,1016
521,982,488
521,1043,426
521,1105,142
521,1183,228
521,1186,7098
521,1198,639
521,1200,166
521,1246,322
521,1541,779
521,1866,2381
521,2619,720
521,2840,4708
521,3097,252
521,3946,288
521,4170,676
521,4375,351
521,4434,163
521,6196,1787
523,163,1
523,207,2
523,210,2
523,225,1
523,227,3
523,425,2
523,443,2
523,448,2
523,554,1
523,618,1
523,735,1
523,868,2
523,1376,3
523,1426,4
523,1427,1
523,2265,3
523,2538,3
523,2601,4
523,2815,2
523,2855,2
523,2899,1
523,3030,3
523,5844,2
523,7743,2
525,209,798
525,403,870
525,481,1218
525,488,1103
525,493,587
525,498,719
525,500,1601
525,536,733
525,537,448
525,540,637
525,687,563
525,768,320
525,816,3364
525,917,540
525,982,333
525,1038,390
525,1180,2949
525,1181,2840
525,1182,801
525,1184,516
525,1185,746
525,1188,562
525,1190,860
525,1193,3015
525,1195,1344
525,1249,786
525,1380,316
525,1672,1032
525,1853,533
525,1854,1609
525,1868,461
525,2618,590
525,2794,479
525,2959,1843
525,3084,492
525,3427,739
525,4104,515
525,7777,335
526,220,607
526,366,8
526,383,5
526,412,456
526,424,2
526,464,110
526,517,10
526,536,72
526,706,135
526,707,126
526,724,28
526,732,11
526,816,661
526,830,67
526,843,33
526,1043,4
526,1044,169
526,1046,97
526,1110,2
526,1186,1
526,1192,39
526,1196,2
526,1249,269
526,1369,2
526,1412,514
526,1639,3
526,1672,501
526,2226,2
526,2352,45
526,2595,44
526,2789,15
526,2835,3
526,3670,17
526,4850,92
527,55,227
527,67,271
527,89,12679
527,265,113
527,288,810
527,299,123
527,300,119
527,331,216
527,400,648
527,461,235
527,485,737
527,528,196
527,530,113
527,543,312
527,544,569
527,548,449
527,680,505
527,689,228
527,690,1288
527,697,342
527,896,100
527,903,254
527,959,312
527,1034,96
527,1037,2376
527,1452,83
527,1934,580
527,2025,92
527,2091,274
527,2094,834
527,2098,165
527,2102,1645
527,2521,105
527,3404,142
527,3502,168
527,4704,243
527,4814,853
527,7781,490
529,607,341
529,707,331
529,917,264
529,959,445
529,1073,311
529,1110,1415
529,1358,451
529,1369,674
529,1468,519
529,2463,329
529,2569,605
529,3264,258
529,3481,1005
529,4124,343
529,4675,615
529,4784,328
529,4790,506
529,6959,264
529,7047,310
530,59,39
530,72,48
530,81,90
530,84,42
530,182,36
530,416,48
530,433,18
530,526,20
530,548,26
530,722,26
530,1106,34
530,1553,58
530,1776,28
530,1790,56
530,2616,19
530,3164,45
530,3391,19
530,3992,49
530,6217,33
531,55,206
531,67,291
531,89,553
531,289,2746
531,291,1126
531,292,1067
531,295,564
531,299,2518
531,300,645
531,301,1379
531,302,771
531,306,255
531,307,249
531,324,1009
531,344,1462
531,378,220
531,458,190
531,464,366
531,466,1049
531,498,327
531,523,426
531,525,180
531,528,220
531,543,232
531,679,1134
531,681,357
531,686,1732
531,701,335
531,704,355
531,797,188
531,908,578
531,1042,246
531,1047,203
531,1246,386
531,1458,735
531,1679,266
531,1934,236
531,2020,13006
531,5149,247
532,207,141
532,220,71
532,227,84
532,464,92
532,470,174
532,471,193
532,498,93
532,540,85
532,687,1451
532,693,92
532,779,106
532,1038,306
532,1041,200
532,1045,541
532,1048,201
532,1180,782
532,1188,240
532,1192,173
532,1198,193
532,1201,112
532,1246,147
532,1672,145
532,1853,133
532,2426,100
532,2608,163
532,2617,100
532,2618,84
532,2619,79
532,2653,183
532,4166,104
532,4828,125
532,5950,97
532,5958,77
532,7832,110
532,7834,86
532,7835,85
533,67,116
533,161,279
533,265,121
533,340,361
533,641,387
533,727,178
533,1464,150
533,2044,7652
533,2051,425
533,2075,199
533,2395,1667
533,3063,137
533,5787,135
533,7846,128
534,7,932
534,63,247
534,70,241
534,72,2863
534,89,397
534,154,116
534,155,57
534,161,181
534,191,39
534,288,1069
534,289,1068
534,294,189
534,295,808
534,296,59
534,298,122
534,299,328
534,300,91
534,306,616
534,308,105
534,316,132
534,320,85
534,328,590
534,329,131
534,330,43
534,331,428
534,349,155
534,405,545
534,466,49
534,475,712
534,543,166
534,907,92
534,1061,1143
534,1072,172
534,1099,39
534,1379,309
534,1713,223
534,1795,103
534,2500,271
534,3011,52
535,55,211
535,89,202
535,180,140
535,253,531
535,257,170
535,289,314
535,302,150
535,310,138
535,328,139
535,342,213
535,355,333
535,378,286
535,472,146
535,488,269
535,511,132
535,518,149
535,544,148
535,701,198
535,708,354
535,966,422
535,1241,210
535,1249,480
535,1470,225
535,1556,228
535,2067,208
535,2346,358
535,2392,169
535,2986,151
535,3074,1204
535,3081,255
535,3097,1718
535,3376,130
535,4850,153
535,5441,304
536,67,69
536,89,206
536,157,154
536,161,76
536,163,79
536,184,35
536,192,47
536,220,33
536,227,235
536,288,138
536,292,1086
536,299,46
536,300,125
536,301,75
536,329,168
536,333,113
536,455,72
536,459,104
536,468,48
536,511,157
536,533,239
536,614,40
536,679,110
536,701,157
536,733,72
536,1042,79
536,1414,165
536,1429,37
536,1447,36
536,1475,48
536,2031,37
536,2044,274
536,2047,33
536,2440,36
536,2521,86
536,3071,49
536,3171,44
536,5249,98
537,88,37
537,89,113
537,220,53
537,234,64
537,257,58
537,288,516
537,289,426
537,292,303
537,300,144
537,306,53
537,323,26
537,325,97
537,461,209
537,464,222
537,498,44
537,539,48
537,614,31
537,679,1323
537,790,499
537,802,802
537,860,36
537,955,80
537,982,67
537,1037,36
537,1114,130
537,1428,36
537,1458,148
537,1673,107
537,1873,34
537,2091,104
537,2092,140
537,2094,237
537,2098,21
537,3124,36
537,4558,143
538,55,120
538,89,1922
538,288,2327
538,289,2156
538,292,1191
538,293,93
538,294,162
538,295,363
538,299,620
538,300,1386
538,301,231
538,306,470
538,310,90
538,328,137
538,330,181
538,333,1001
538,346,337
538,352,484
538,466,1215
538,468,130
538,475,193
538,543,481
538,545,100
538,679,115
538,686,172
538,701,288
538,907,105
538,915,88
538,1032,197
538,1042,270
538,1452,97
538,1455,349
538,1456,178
538,1934,184
538,2020,379
538,4565,116
538,5267,119
538,5534,151
538,7868,109
539,51,42
539,65,25
539,67,23
539,70,39
539,75,35
539,99,144
539,159,27
539,182,95
539,190,54
539,209,108
539,233,1609
539,265,20
539,377,99
539,389,40
539,436,99
539,455,28
539,486,1439
539,491,41
539,493,54
539,511,805
539,599,130
539,961,24
539,1001,286
539,1061,48
539,1072,43
539,1079,28
539,1099,35
539,1104,126
539,1379,23
539,1713,438
539,1787,34
539,3920,107
539,5000,57
540,53,1914
540,58,2929
540,59,2274
540,67,1511
540,72,4129
540,82,1802
540,98,3184
540,159,3838
540,173,1339
540,225,1502
540,423,2485
540,429,1536
540,599,4890
540,998,3319
540,999,1955
540,1001,2964
540,1013,1752
540,1014,1572
540,1075,2214
540,1083,4824
540,1097,2456
540,1167,1214
540,1707,2683
540,1844,1965
540,1892,1570
540,2531,1478
540,2938,3310
540,3259,2716
540,3279,1399
540,3768,1237
540,4384,1317
540,5913,2055
541,152,4503
541,163,36310
541,186,3251
541,202,1784
541,212,1464
541,227,1474
541,562,8960
541,607,8362
541,614,11002
541,706,2161
541,712,1724
541,715,906
541,728,2692
541,854,1342
541,868,2799
541,982,1064
541,1119,1141
541,1249,917
541,1369,1099
541,1372,1386
541,1411,1188
541,1412,22851
541,1415,1811
541,1425,3867
541,1639,2439
541,1643,1469
541,1778,1347
541,1806,6713
541,1813,2400
541,1873,1019
541,2842,939
541,4349,1298
541,4675,3697
541,5172,2030
541,5175,8705
541,5416,1241
541,5441,1193
542,157,21
542,544,512
542,669,175
542,679,792
542,2184,2
543,58,1331
543,64,713
543,65,1249
543,70,992
543,72,910
543,89,924
543,154,1054
543,173,1443
543,174,554
543,182,1144
543,183,509
543,190,3884
543,215,602
543,225,711
543,229,682
543,233,1919
543,425,418
543,453,1719
543,511,1455
543,683,1108
543,920,410
543,936,463
543,964,521
543,1062,648
543,1090,549
543,1098,484
543,1104,643
543,1151,468
543,1246,542
543,1376,631
543,1379,734
543,1381,470
543,1400,497
543,2006,541
543,3411,446
543,7187,476
544,65,249
544,84,470
544,170,693
544,210,276
544,217,364
544,403,380
544,418,1272
544,444,618
544,498,177
544,691,746
544,1075,443
544,1398,222
544,1400,459
544,1504,576
544,1736,254
544,2425,810
544,2580,191
544,3411,438
544,3753,371
544,3817,206
544,4022,187
544,5547,223
544,5927,496
544,5950,379
544,7194,241
545,7,312
545,89,361
545,173,829
545,189,252
545,190,1009
545,204,340
545,209,13816
545,289,507
545,331,341
545,333,393
545,371,1017
545,377,1223
545,378,622
545,403,931
545,405,304
545,408,404
545,472,299
545,481,680
545,490,239
545,497,268
545,498,421
545,518,491
545,537,1082
545,538,345
545,680,349
545,966,430
545,1091,495
545,1186,281
545,1246,301
545,1377,375
545,1378,327
545,1470,518
545,1852,880
545,1863,435
545,2956,303
545,3373,360
545,3859,1051
545,6693,246
546,12,1746
546,152,3775
546,176,1460
546,188,8497
546,227,2449
546,533,1135
546,812,1581
546,841,922
546,917,2892
546,918,6423
546,923,12420
546,949,846
546,953,862
546,954,1054
546,1123,936
546,1131,2720
546,1369,6568
546,1643,2202
546,1710,1816
546,2151,1216
546,2469,1950
546,2576,2564
546,2654,1388
546,2746,2328
546,2963,5657
546,3280,2723
546,3788,930
546,4971,3007
546,5157,2250
547,163,138
547,226,141
547,227,165
547,233,103
547,424,85
547,436,131
547,562,86
547,599,154
547,615,148
547,617,139
547,619,75
547,709,143
547,854,132
547,856,129
547,857,125
547,858,146
547,881,121
547,917,106
547,918,130
547,964,74
547,1110,130
547,1202,82
547,1369,88
547,1412,95
547,1416,80
547,1425,85
547,1510,73
547,1639,79
547,1976,76
547,1979,77
547,2271,97
547,2821,87
547,3227,91
547,3440,102
548,6,221
548,12,57
548,383,359
548,841,82
548,918,244
548,947,58
548,949,89
548,1131,667
548,1214,122
548,1254,78
548,1259,38
548,1276,305
548,1358,235
548,2375,58
548,2970,47
548,3438,100
548,3509,43
548,3806,132
549,99,81
549,157,300
549,176,86
549,198,151
549,203,680
549,227,657
549,572,80
549,585,81
549,724,148
549,868,499
549,917,170
549,959,169
549,1091,106
549,1249,1302
549,1415,66
549,1416,501
549,1469,854
549,2013,149
549,2136,11405
549,2265,115
549,2861,78
549,2899,92
549,3471,421
549,4123,3493
549,4126,483
549,6165,453
550,188,173
550,226,247
550,614,185
550,809,169
550,820,179
550,821,449
550,834,295
550,841,371
550,843,741
550,846,959
550,917,538
550,923,134
550,947,309
550,952,134
550,954,421
550,1044,467
550,1104,419
550,1216,303
550,1257,432
550,1261,193
550,1274,505
550,1358,305
550,1364,823
550,1369,291
550,1527,393
550,1528,296
550,2342,315
550,2379,145
550,2744,436
550,2836,256
550,2838,580
550,2901,153
550,3719,747
550,5666,298
551,65,19
551,89,77
551,190,106
551,228,23
551,229,99
551,288,42
551,295,39
551,300,20
551,306,15
551,356,86
551,486,90
551,498,16
551,500,81
551,512,62
551,808,42
551,966,44
551,989,15
551,1130,19
551,1181,25
551,1182,168
551,1189,247
551,1193,35
551,1200,28
551,1613,15
551,1672,115
551,1854,208
551,2206,29
551,2637,14
551,3739,15
551,4179,23
551,4262,16
551,5746,21
551,6389,22
551,7260,28
553,67,87
553,157,2310
553,161,684
553,288,38
553,289,1626
553,295,39
553,300,56
553,306,38
553,340,44
553,346,144
553,349,107
553,478,293
553,535,48
553,644,47
553,908,38
553,913,34
553,3053,40
553,5767,94
555,89,238
555,251,111
555,289,396
555,290,83
555,292,91
555,295,327
555,296,220
555,298,102
555,300,122
555,302,90
555,314,205
555,323,343
555,333,99
555,350,193
555,386,94
555,464,95
555,530,123
555,906,101
555,913,76
555,915,111
555,1596,83
555,2455,85
555,3491,486
555,3503,82
555,3557,128
555,7340,233
556,56,1
556,173,9
556,184,79
556,191,246
556,199,6
556,214,7
556,389,1
556,416,21
556,418,1088
556,444,18
556,454,1043
556,632,5
556,1009,58
556,1243,7
556,1375,222
556,1401,2
556,1700,6
556,1705,31
556,1731,61
556,2840,16
556,3411,4
556,3427,2
556,5099,7
556,5547,21
556,5806,141
556,8027,59
557,18,720
557,72,203
557,156,635
557,159,1240
557,173,1045
557,181,813
557,450,345
557,487,424
557,498,332
557,506,573
557,518,384
557,614,647
557,1292,323
557,1300,546
557,1303,528
557,1534,256
557,1707,251
557,2013,163
557,2014,404
557,5073,362
557,5079,200
557,8042,755
557,8047,400
558,7,43
558,67,21730
558,340,114
558,535,5
558,701,10
558,889,45
558,2789,34
559,70,244
559,88,269
559,163,24
559,166,25
559,190,23
559,208,241
559,220,1378
559,227,385
559,511,60
559,599,5385
559,706,21
559,733,54
559,735,63
559,863,66
559,985,61
559,1103,94
559,1122,46
559,1414,421
559,1740,90
559,1804,60
559,1811,41
559,1889,18
559,2265,63
559,3071,25
559,3371,25
559,4541,89
559,5844,21
559,6724,81
560,7,213
560,9,866
560,56,81
560,72,723
560,159,599
560,181,72
560,187,65
560,203,113
560,227,799
560,370,195
560,429,127
560,432,214
560,448,84
560,512,1352
560,533,118
560,605,176
560,709,65
560,716,408
560,718,68
560,997,87
560,1061,330
560,1083,613
560,1099,121
560,1104,333
560,1155,105
560,1394,70
560,1707,112
560,1814,72
560,2531,123
560,2708,122
560,3767,86
560,4387,142
560,7187,125
560,7639,89
561,262,2390
561,267,3531
561,309,1923
561,312,4172
561,314,1100
561,317,1840
561,322,4386
561,722,1652
561,1457,890
561,1622,1550
561,4566,13061
561,4696,2413
561,4980,1068
562,199,206
562,257,241
562,288,212
562,292,411
562,302,255
562,356,239
562,360,324
562,364,422
562,511,341
562,718,286
562,734,213
562,892,1388
562,1934,338
562,2051,299
562,2392,315
562,2436,325
562,2442,308
562,2449,213
562,2467,347
562,2468,649
562,3460,809
562,3584,296
562,3588,310
562,5150,204
562,5767,438
563,154,759
563,206,504
563,227,1268
563,366,641
563,565,2303
563,572,713
563,575,526
563,580,2032
563,582,416
563,583,415
563,1422,1025
563,1976,1984
563,2630,547
563,2637,721
563,2893,1043
563,2894,1305
563,2896,443
563,5660,3435
563,7056,874
565,58,80
565,59,175
565,64,124
565,67,152
565,72,1232
565,76,20
565,81,48
565,85,55
565,173,124
565,182,318
565,190,322
565,238,261
565,546,48
565,599,336
565,715,28
565,851,192
565,857,83
565,997,23
565,998,586
565,1019,90
565,1073,56
565,1089,141
565,1099,71
565,1513,21
565,1895,52
565,2616,107
565,3186,24
565,3768,143
565,4308,438
565,4810,97
566,18,90
566,32,207
566,59,69
566,72,4101
566,75,73
566,99,84
566,154,72
566,203,64
566,227,74
566,234,63
566,416,89
566,515,246
566,599,152
566,707,62
566,821,71
566,843,83
566,854,142
566,856,74
566,868,194
566,949,74
566,982,58
566,1116,289
566,1119,67
566,1295,201
566,1303,144
566,1384,183
566,1778,102
566,2783,83
566,2834,112
566,3988,260
566,4369,63
566,4871,90
566,4876,66
566,5913,80
567,65,1423
567,154,18414
567,173,3277
567,190,3663
567,195,6711
567,210,1116
567,211,1833
567,222,2680
567,225,3501
567,227,1814
567,234,695
567,418,682
567,426,2330
567,429,1011
567,433,722
567,440,2895
567,615,1547
567,618,949
567,622,2231
567,683,1150
567,859,4257
567,1105,845
567,1375,1226
567,1378,1147
567,1389,947
567,1504,750
567,1632,621
567,1947,613
567,2407,1160
567,3258,1615
567,3259,1607
