clean_text,label
education details june june diploma computer science pune maharashtra aissms june pursuing computer science pune maharashtra anantrao pawar college engineering research centre python developer skill details company details company cybage software pvt ltd description want work organisation python developer utilize knowledge gain knowledge organisation,Python Developer
technical proficiencies platform ubuntu fedora cent os windows database mysql languages python tensorflow numpy education details january computer engineering pune maharashtra savitribai phule pune university january computer engineering pune maharashtra savitribai phule pune university january ryk science college maharashtra state board january maharashtra state board python developer python developer skill details exprience months mysql exprience months python exprience monthscompany details company fresher description python programming,Python Developer
technical skills languages python python framework django drf databases mysql oracle sqlite mongodb web technologies css html restful web services rest methodologies agile scrum version control github project managent tool jira operating systems window unix education details dr bamu aurangabad python developer python developer arsys inovics pvt ltd skill details css exprience months django exprience months html exprience months mysql exprience months python exprience months web services exprience less year months logger exprience less year months mongodb exprience less year months json exprience less year months unix exprience less year months rest exprience less year months sqlit exprience less year monthscompany details company arsys inovics pvt ltd description project mas frequency monitoring analysis systems mas mas project managing network inventory network communication fault management network traffic analysis telecommunications service providers used support range telecommunication services operations support systems oss collectively provides support various elements used public switched telephone networks example processing order may require information services customer already network using currently available resources responsibilities participated entire lifecycle projects including design development deployment testing implementation support developed views templates python django view controller templating language created user friendly website interface implemented navigation rules application page outcomes written controllers using annotations created project using django django rest api mysql pymysql python html css created crud methods get post put delete make requests api server tested restful api using postman created unit test cases unit testing worked json based rest web services wrote python routines log websites fetch data selected options used python modules requests urllib web crawling added navigations paginations filtering columns adding removing desired columns view created git repository added project github utilized agile process jira issue management track sprint cycles worked agile development environment environment python django mysql html css sqlalchemy json agile web services rest urllib company arsys description working back end well front end developer working rest restfull api design develop project agile scrum git hub code deployment working mvt,Python Developer
training attended successfully completed esd program conducted zensar technologies pune successfully completed employability training conducted barclays global talent track nasscom foundation achievements treasurer ieee student branch jscoe pune worked team leader college various technical cultural events project idea got selected final prototyping round kpit sparkle pune participated avishkar conducted savitribai phule pune university project idea submitted accenture innovation pune brought sponsorship rs platinum auto formerly royal enfield pune secured st rank college level competition poster presentation smart ambulance pune organized ieee workshop excellence english public speaking pune workshops attended successfully completed days workshop medical iot conducted ieee standard association vip pune successfully completed days workshop introduction arduino scoe pune successfully completed days workshop robotics juniors conducted computer society india skncoe pune participated various inter college technical competitions scoe pict aissms pune education details june bachelor engineering computer pune maharashtra savitribai phule pune university june hsc maharashtra state board june ssc maharashtra state board python developer python developer atos syntel skill details python exprience months database exprience months mysql exprience months django exprience months html exprience months rest api exprience monthscompany details company atos syntel description working developer field computer vision us based client banking domain design development computer vision based algorithms image preprocessing using opencv pil numpy unit testing debugging code maintaining versions using git,Python Developer
operating systems windows others ms excel ms office ms power point key projects handled project title fruit sorting disease detection client kranti dynamics team size education details january electronics mumbai maharashtra university mumbai python developer analyst python developer data analyst skill details python scripting programming developing exprience months frontend html exprience months python liabrary numpy pandas matplolib requests beautiful soap exprience months mysql exprience months django exprience months web scrapping exprience less year monthscompany details company ace power description accountabilities understanding functional requirements application given client participated walkthroughs business requirements functional requirements technical design ensure testability responsible software configuration management project deliverables technical skill set languages java python python liabray mysql django html scripting python gui development tk java company kranti dyanamics description programming scripting developer web scrapping,Python Developer
technical skills responsibilities hands experience production maintenance projects experience handling projects agile methodology experience handling projects sdlc involved stage software development life cycle responsible gather requirement customer interaction providing estimate solution document per process fs ts coding utp utr ptf sow submission customer strong knowledge debugging testing based python worked change controller responsible promoting changes development uat live environment pivotal cloud foundry good communication skills inter personal skills hardworking result oriented individual team certification trainings completed internal python training completed internal python web crawling training completed internal python web scraping training completed internal python data science training completed internal mongodb training completed internal mysql training completed internal postgresql training completed internal django training completed internal angular html css training completed german level preparing goethe institute completed internal core java training completed ibm series training course maples institute pune complete internal movex erp training techn rpg rpgle completed internal erp training techn java completed internal stream serve training completed enterprise collaborator mec training education details sc computer science pune maharashtra pune university sc computer science pune maharashtra pune university pune maharashtra pune university python restful api developer python developer kpit technologies skill details flask exprience less year months python exprience less year months restful exprience less year months rest exprience less year months numpy exprience less year months exprience monthscompany details company kpit technologies description since th july till date currently working python api developer years experience python mongodb mysql development support project worked java developer stream serve developer movex erp year worked senior stream serve developer movex erp years technical expertise python development python mongodb python mysql python cache memoization python git python pws pivotal web service cloud foundry german level movex erp development java movex erp development movex erp stream server development movex erp movex standards rpg cl ile rpg ile cl db query sql subfiles printer files pf lf movex flows programs database structure mi programs,Python Developer
education details june june diploma computer science pune maharashtra aissms june pursuing computer science pune maharashtra anantrao pawar college engineering research centre python developer skill details company details company cybage software pvt ltd description want work organisation python developer utilize knowledge gain knowledge organisation,Python Developer
technical proficiencies platform ubuntu fedora cent os windows database mysql languages python tensorflow numpy education details january computer engineering pune maharashtra savitribai phule pune university january computer engineering pune maharashtra savitribai phule pune university january ryk science college maharashtra state board january maharashtra state board python developer python developer skill details exprience months mysql exprience months python exprience monthscompany details company fresher description python programming,Python Developer
technical skills languages python python framework django drf databases mysql oracle sqlite mongodb web technologies css html restful web services rest methodologies agile scrum version control github project managent tool jira operating systems window unix education details dr bamu aurangabad python developer python developer arsys inovics pvt ltd skill details css exprience months django exprience months html exprience months mysql exprience months python exprience months web services exprience less year months logger exprience less year months mongodb exprience less year months json exprience less year months unix exprience less year months rest exprience less year months sqlit exprience less year monthscompany details company arsys inovics pvt ltd description project mas frequency monitoring analysis systems mas mas project managing network inventory network communication fault management network traffic analysis telecommunications service providers used support range telecommunication services operations support systems oss collectively provides support various elements used public switched telephone networks example processing order may require information services customer already network using currently available resources responsibilities participated entire lifecycle projects including design development deployment testing implementation support developed views templates python django view controller templating language created user friendly website interface implemented navigation rules application page outcomes written controllers using annotations created project using django django rest api mysql pymysql python html css created crud methods get post put delete make requests api server tested restful api using postman created unit test cases unit testing worked json based rest web services wrote python routines log websites fetch data selected options used python modules requests urllib web crawling added navigations paginations filtering columns adding removing desired columns view created git repository added project github utilized agile process jira issue management track sprint cycles worked agile development environment environment python django mysql html css sqlalchemy json agile web services rest urllib company arsys description working back end well front end developer working rest restfull api design develop project agile scrum git hub code deployment working mvt,Python Developer
training attended successfully completed esd program conducted zensar technologies pune successfully completed employability training conducted barclays global talent track nasscom foundation achievements treasurer ieee student branch jscoe pune worked team leader college various technical cultural events project idea got selected final prototyping round kpit sparkle pune participated avishkar conducted savitribai phule pune university project idea submitted accenture innovation pune brought sponsorship rs platinum auto formerly royal enfield pune secured st rank college level competition poster presentation smart ambulance pune organized ieee workshop excellence english public speaking pune workshops attended successfully completed days workshop medical iot conducted ieee standard association vip pune successfully completed days workshop introduction arduino scoe pune successfully completed days workshop robotics juniors conducted computer society india skncoe pune participated various inter college technical competitions scoe pict aissms pune education details june bachelor engineering computer pune maharashtra savitribai phule pune university june hsc maharashtra state board june ssc maharashtra state board python developer python developer atos syntel skill details python exprience months database exprience months mysql exprience months django exprience months html exprience months rest api exprience monthscompany details company atos syntel description working developer field computer vision us based client banking domain design development computer vision based algorithms image preprocessing using opencv pil numpy unit testing debugging code maintaining versions using git,Python Developer
operating systems windows others ms excel ms office ms power point key projects handled project title fruit sorting disease detection client kranti dynamics team size education details january electronics mumbai maharashtra university mumbai python developer analyst python developer data analyst skill details python scripting programming developing exprience months frontend html exprience months python liabrary numpy pandas matplolib requests beautiful soap exprience months mysql exprience months django exprience months web scrapping exprience less year monthscompany details company ace power description accountabilities understanding functional requirements application given client participated walkthroughs business requirements functional requirements technical design ensure testability responsible software configuration management project deliverables technical skill set languages java python python liabray mysql django html scripting python gui development tk java company kranti dyanamics description programming scripting developer web scrapping,Python Developer
technical skills responsibilities hands experience production maintenance projects experience handling projects agile methodology experience handling projects sdlc involved stage software development life cycle responsible gather requirement customer interaction providing estimate solution document per process fs ts coding utp utr ptf sow submission customer strong knowledge debugging testing based python worked change controller responsible promoting changes development uat live environment pivotal cloud foundry good communication skills inter personal skills hardworking result oriented individual team certification trainings completed internal python training completed internal python web crawling training completed internal python web scraping training completed internal python data science training completed internal mongodb training completed internal mysql training completed internal postgresql training completed internal django training completed internal angular html css training completed german level preparing goethe institute completed internal core java training completed ibm series training course maples institute pune complete internal movex erp training techn rpg rpgle completed internal erp training techn java completed internal stream serve training completed enterprise collaborator mec training education details sc computer science pune maharashtra pune university sc computer science pune maharashtra pune university pune maharashtra pune university python restful api developer python developer kpit technologies skill details flask exprience less year months python exprience less year months restful exprience less year months rest exprience less year months numpy exprience less year months exprience monthscompany details company kpit technologies description since th july till date currently working python api developer years experience python mongodb mysql development support project worked java developer stream serve developer movex erp year worked senior stream serve developer movex erp years technical expertise python development python mongodb python mysql python cache memoization python git python pws pivotal web service cloud foundry german level movex erp development java movex erp development movex erp stream server development movex erp movex standards rpg cl ile rpg ile cl db query sql subfiles printer files pf lf movex flows programs database structure mi programs,Python Developer
education details june june diploma computer science pune maharashtra aissms june pursuing computer science pune maharashtra anantrao pawar college engineering research centre python developer skill details company details company cybage software pvt ltd description want work organisation python developer utilize knowledge gain knowledge organisation,Python Developer
technical proficiencies platform ubuntu fedora cent os windows database mysql languages python tensorflow numpy education details january computer engineering pune maharashtra savitribai phule pune university january computer engineering pune maharashtra savitribai phule pune university january ryk science college maharashtra state board january maharashtra state board python developer python developer skill details exprience months mysql exprience months python exprience monthscompany details company fresher description python programming,Python Developer
technical skills languages python python framework django drf databases mysql oracle sqlite mongodb web technologies css html restful web services rest methodologies agile scrum version control github project managent tool jira operating systems window unix education details dr bamu aurangabad python developer python developer arsys inovics pvt ltd skill details css exprience months django exprience months html exprience months mysql exprience months python exprience months web services exprience less year months logger exprience less year months mongodb exprience less year months json exprience less year months unix exprience less year months rest exprience less year months sqlit exprience less year monthscompany details company arsys inovics pvt ltd description project mas frequency monitoring analysis systems mas mas project managing network inventory network communication fault management network traffic analysis telecommunications service providers used support range telecommunication services operations support systems oss collectively provides support various elements used public switched telephone networks example processing order may require information services customer already network using currently available resources responsibilities participated entire lifecycle projects including design development deployment testing implementation support developed views templates python django view controller templating language created user friendly website interface implemented navigation rules application page outcomes written controllers using annotations created project using django django rest api mysql pymysql python html css created crud methods get post put delete make requests api server tested restful api using postman created unit test cases unit testing worked json based rest web services wrote python routines log websites fetch data selected options used python modules requests urllib web crawling added navigations paginations filtering columns adding removing desired columns view created git repository added project github utilized agile process jira issue management track sprint cycles worked agile development environment environment python django mysql html css sqlalchemy json agile web services rest urllib company arsys description working back end well front end developer working rest restfull api design develop project agile scrum git hub code deployment working mvt,Python Developer
training attended successfully completed esd program conducted zensar technologies pune successfully completed employability training conducted barclays global talent track nasscom foundation achievements treasurer ieee student branch jscoe pune worked team leader college various technical cultural events project idea got selected final prototyping round kpit sparkle pune participated avishkar conducted savitribai phule pune university project idea submitted accenture innovation pune brought sponsorship rs platinum auto formerly royal enfield pune secured st rank college level competition poster presentation smart ambulance pune organized ieee workshop excellence english public speaking pune workshops attended successfully completed days workshop medical iot conducted ieee standard association vip pune successfully completed days workshop introduction arduino scoe pune successfully completed days workshop robotics juniors conducted computer society india skncoe pune participated various inter college technical competitions scoe pict aissms pune education details june bachelor engineering computer pune maharashtra savitribai phule pune university june hsc maharashtra state board june ssc maharashtra state board python developer python developer atos syntel skill details python exprience months database exprience months mysql exprience months django exprience months html exprience months rest api exprience monthscompany details company atos syntel description working developer field computer vision us based client banking domain design development computer vision based algorithms image preprocessing using opencv pil numpy unit testing debugging code maintaining versions using git,Python Developer
operating systems windows others ms excel ms office ms power point key projects handled project title fruit sorting disease detection client kranti dynamics team size education details january electronics mumbai maharashtra university mumbai python developer analyst python developer data analyst skill details python scripting programming developing exprience months frontend html exprience months python liabrary numpy pandas matplolib requests beautiful soap exprience months mysql exprience months django exprience months web scrapping exprience less year monthscompany details company ace power description accountabilities understanding functional requirements application given client participated walkthroughs business requirements functional requirements technical design ensure testability responsible software configuration management project deliverables technical skill set languages java python python liabray mysql django html scripting python gui development tk java company kranti dyanamics description programming scripting developer web scrapping,Python Developer
technical skills responsibilities hands experience production maintenance projects experience handling projects agile methodology experience handling projects sdlc involved stage software development life cycle responsible gather requirement customer interaction providing estimate solution document per process fs ts coding utp utr ptf sow submission customer strong knowledge debugging testing based python worked change controller responsible promoting changes development uat live environment pivotal cloud foundry good communication skills inter personal skills hardworking result oriented individual team certification trainings completed internal python training completed internal python web crawling training completed internal python web scraping training completed internal python data science training completed internal mongodb training completed internal mysql training completed internal postgresql training completed internal django training completed internal angular html css training completed german level preparing goethe institute completed internal core java training completed ibm series training course maples institute pune complete internal movex erp training techn rpg rpgle completed internal erp training techn java completed internal stream serve training completed enterprise collaborator mec training education details sc computer science pune maharashtra pune university sc computer science pune maharashtra pune university pune maharashtra pune university python restful api developer python developer kpit technologies skill details flask exprience less year months python exprience less year months restful exprience less year months rest exprience less year months numpy exprience less year months exprience monthscompany details company kpit technologies description since th july till date currently working python api developer years experience python mongodb mysql development support project worked java developer stream serve developer movex erp year worked senior stream serve developer movex erp years technical expertise python development python mongodb python mysql python cache memoization python git python pws pivotal web service cloud foundry german level movex erp development java movex erp development movex erp stream server development movex erp movex standards rpg cl ile rpg ile cl db query sql subfiles printer files pf lf movex flows programs database structure mi programs,Python Developer
education details june june diploma computer science pune maharashtra aissms june pursuing computer science pune maharashtra anantrao pawar college engineering research centre python developer skill details company details company cybage software pvt ltd description want work organisation python developer utilize knowledge gain knowledge organisation,Python Developer
technical proficiencies platform ubuntu fedora cent os windows database mysql languages python tensorflow numpy education details january computer engineering pune maharashtra savitribai phule pune university january computer engineering pune maharashtra savitribai phule pune university january ryk science college maharashtra state board january maharashtra state board python developer python developer skill details exprience months mysql exprience months python exprience monthscompany details company fresher description python programming,Python Developer
technical skills languages python python framework django drf databases mysql oracle sqlite mongodb web technologies css html restful web services rest methodologies agile scrum version control github project managent tool jira operating systems window unix education details dr bamu aurangabad python developer python developer arsys inovics pvt ltd skill details css exprience months django exprience months html exprience months mysql exprience months python exprience months web services exprience less year months logger exprience less year months mongodb exprience less year months json exprience less year months unix exprience less year months rest exprience less year months sqlit exprience less year monthscompany details company arsys inovics pvt ltd description project mas frequency monitoring analysis systems mas mas project managing network inventory network communication fault management network traffic analysis telecommunications service providers used support range telecommunication services operations support systems oss collectively provides support various elements used public switched telephone networks example processing order may require information services customer already network using currently available resources responsibilities participated entire lifecycle projects including design development deployment testing implementation support developed views templates python django view controller templating language created user friendly website interface implemented navigation rules application page outcomes written controllers using annotations created project using django django rest api mysql pymysql python html css created crud methods get post put delete make requests api server tested restful api using postman created unit test cases unit testing worked json based rest web services wrote python routines log websites fetch data selected options used python modules requests urllib web crawling added navigations paginations filtering columns adding removing desired columns view created git repository added project github utilized agile process jira issue management track sprint cycles worked agile development environment environment python django mysql html css sqlalchemy json agile web services rest urllib company arsys description working back end well front end developer working rest restfull api design develop project agile scrum git hub code deployment working mvt,Python Developer
training attended successfully completed esd program conducted zensar technologies pune successfully completed employability training conducted barclays global talent track nasscom foundation achievements treasurer ieee student branch jscoe pune worked team leader college various technical cultural events project idea got selected final prototyping round kpit sparkle pune participated avishkar conducted savitribai phule pune university project idea submitted accenture innovation pune brought sponsorship rs platinum auto formerly royal enfield pune secured st rank college level competition poster presentation smart ambulance pune organized ieee workshop excellence english public speaking pune workshops attended successfully completed days workshop medical iot conducted ieee standard association vip pune successfully completed days workshop introduction arduino scoe pune successfully completed days workshop robotics juniors conducted computer society india skncoe pune participated various inter college technical competitions scoe pict aissms pune education details june bachelor engineering computer pune maharashtra savitribai phule pune university june hsc maharashtra state board june ssc maharashtra state board python developer python developer atos syntel skill details python exprience months database exprience months mysql exprience months django exprience months html exprience months rest api exprience monthscompany details company atos syntel description working developer field computer vision us based client banking domain design development computer vision based algorithms image preprocessing using opencv pil numpy unit testing debugging code maintaining versions using git,Python Developer
operating systems windows others ms excel ms office ms power point key projects handled project title fruit sorting disease detection client kranti dynamics team size education details january electronics mumbai maharashtra university mumbai python developer analyst python developer data analyst skill details python scripting programming developing exprience months frontend html exprience months python liabrary numpy pandas matplolib requests beautiful soap exprience months mysql exprience months django exprience months web scrapping exprience less year monthscompany details company ace power description accountabilities understanding functional requirements application given client participated walkthroughs business requirements functional requirements technical design ensure testability responsible software configuration management project deliverables technical skill set languages java python python liabray mysql django html scripting python gui development tk java company kranti dyanamics description programming scripting developer web scrapping,Python Developer
technical skills responsibilities hands experience production maintenance projects experience handling projects agile methodology experience handling projects sdlc involved stage software development life cycle responsible gather requirement customer interaction providing estimate solution document per process fs ts coding utp utr ptf sow submission customer strong knowledge debugging testing based python worked change controller responsible promoting changes development uat live environment pivotal cloud foundry good communication skills inter personal skills hardworking result oriented individual team certification trainings completed internal python training completed internal python web crawling training completed internal python web scraping training completed internal python data science training completed internal mongodb training completed internal mysql training completed internal postgresql training completed internal django training completed internal angular html css training completed german level preparing goethe institute completed internal core java training completed ibm series training course maples institute pune complete internal movex erp training techn rpg rpgle completed internal erp training techn java completed internal stream serve training completed enterprise collaborator mec training education details sc computer science pune maharashtra pune university sc computer science pune maharashtra pune university pune maharashtra pune university python restful api developer python developer kpit technologies skill details flask exprience less year months python exprience less year months restful exprience less year months rest exprience less year months numpy exprience less year months exprience monthscompany details company kpit technologies description since th july till date currently working python api developer years experience python mongodb mysql development support project worked java developer stream serve developer movex erp year worked senior stream serve developer movex erp years technical expertise python development python mongodb python mysql python cache memoization python git python pws pivotal web service cloud foundry german level movex erp development java movex erp development movex erp stream server development movex erp movex standards rpg cl ile rpg ile cl db query sql subfiles printer files pf lf movex flows programs database structure mi programs,Python Developer
education details june june diploma computer science pune maharashtra aissms june pursuing computer science pune maharashtra anantrao pawar college engineering research centre python developer skill details company details company cybage software pvt ltd description want work organisation python developer utilize knowledge gain knowledge organisation,Python Developer
technical proficiencies platform ubuntu fedora cent os windows database mysql languages python tensorflow numpy education details january computer engineering pune maharashtra savitribai phule pune university january computer engineering pune maharashtra savitribai phule pune university january ryk science college maharashtra state board january maharashtra state board python developer python developer skill details exprience months mysql exprience months python exprience monthscompany details company fresher description python programming,Python Developer
technical skills languages python python framework django drf databases mysql oracle sqlite mongodb web technologies css html restful web services rest methodologies agile scrum version control github project managent tool jira operating systems window unix education details dr bamu aurangabad python developer python developer arsys inovics pvt ltd skill details css exprience months django exprience months html exprience months mysql exprience months python exprience months web services exprience less year months logger exprience less year months mongodb exprience less year months json exprience less year months unix exprience less year months rest exprience less year months sqlit exprience less year monthscompany details company arsys inovics pvt ltd description project mas frequency monitoring analysis systems mas mas project managing network inventory network communication fault management network traffic analysis telecommunications service providers used support range telecommunication services operations support systems oss collectively provides support various elements used public switched telephone networks example processing order may require information services customer already network using currently available resources responsibilities participated entire lifecycle projects including design development deployment testing implementation support developed views templates python django view controller templating language created user friendly website interface implemented navigation rules application page outcomes written controllers using annotations created project using django django rest api mysql pymysql python html css created crud methods get post put delete make requests api server tested restful api using postman created unit test cases unit testing worked json based rest web services wrote python routines log websites fetch data selected options used python modules requests urllib web crawling added navigations paginations filtering columns adding removing desired columns view created git repository added project github utilized agile process jira issue management track sprint cycles worked agile development environment environment python django mysql html css sqlalchemy json agile web services rest urllib company arsys description working back end well front end developer working rest restfull api design develop project agile scrum git hub code deployment working mvt,Python Developer
training attended successfully completed esd program conducted zensar technologies pune successfully completed employability training conducted barclays global talent track nasscom foundation achievements treasurer ieee student branch jscoe pune worked team leader college various technical cultural events project idea got selected final prototyping round kpit sparkle pune participated avishkar conducted savitribai phule pune university project idea submitted accenture innovation pune brought sponsorship rs platinum auto formerly royal enfield pune secured st rank college level competition poster presentation smart ambulance pune organized ieee workshop excellence english public speaking pune workshops attended successfully completed days workshop medical iot conducted ieee standard association vip pune successfully completed days workshop introduction arduino scoe pune successfully completed days workshop robotics juniors conducted computer society india skncoe pune participated various inter college technical competitions scoe pict aissms pune education details june bachelor engineering computer pune maharashtra savitribai phule pune university june hsc maharashtra state board june ssc maharashtra state board python developer python developer atos syntel skill details python exprience months database exprience months mysql exprience months django exprience months html exprience months rest api exprience monthscompany details company atos syntel description working developer field computer vision us based client banking domain design development computer vision based algorithms image preprocessing using opencv pil numpy unit testing debugging code maintaining versions using git,Python Developer
operating systems windows others ms excel ms office ms power point key projects handled project title fruit sorting disease detection client kranti dynamics team size education details january electronics mumbai maharashtra university mumbai python developer analyst python developer data analyst skill details python scripting programming developing exprience months frontend html exprience months python liabrary numpy pandas matplolib requests beautiful soap exprience months mysql exprience months django exprience months web scrapping exprience less year monthscompany details company ace power description accountabilities understanding functional requirements application given client participated walkthroughs business requirements functional requirements technical design ensure testability responsible software configuration management project deliverables technical skill set languages java python python liabray mysql django html scripting python gui development tk java company kranti dyanamics description programming scripting developer web scrapping,Python Developer
technical skills responsibilities hands experience production maintenance projects experience handling projects agile methodology experience handling projects sdlc involved stage software development life cycle responsible gather requirement customer interaction providing estimate solution document per process fs ts coding utp utr ptf sow submission customer strong knowledge debugging testing based python worked change controller responsible promoting changes development uat live environment pivotal cloud foundry good communication skills inter personal skills hardworking result oriented individual team certification trainings completed internal python training completed internal python web crawling training completed internal python web scraping training completed internal python data science training completed internal mongodb training completed internal mysql training completed internal postgresql training completed internal django training completed internal angular html css training completed german level preparing goethe institute completed internal core java training completed ibm series training course maples institute pune complete internal movex erp training techn rpg rpgle completed internal erp training techn java completed internal stream serve training completed enterprise collaborator mec training education details sc computer science pune maharashtra pune university sc computer science pune maharashtra pune university pune maharashtra pune university python restful api developer python developer kpit technologies skill details flask exprience less year months python exprience less year months restful exprience less year months rest exprience less year months numpy exprience less year months exprience monthscompany details company kpit technologies description since th july till date currently working python api developer years experience python mongodb mysql development support project worked java developer stream serve developer movex erp year worked senior stream serve developer movex erp years technical expertise python development python mongodb python mysql python cache memoization python git python pws pivotal web service cloud foundry german level movex erp development java movex erp development movex erp stream server development movex erp movex standards rpg cl ile rpg ile cl db query sql subfiles printer files pf lf movex flows programs database structure mi programs,Python Developer
education details june june diploma computer science pune maharashtra aissms june pursuing computer science pune maharashtra anantrao pawar college engineering research centre python developer skill details company details company cybage software pvt ltd description want work organisation python developer utilize knowledge gain knowledge organisation,Python Developer
technical proficiencies platform ubuntu fedora cent os windows database mysql languages python tensorflow numpy education details january computer engineering pune maharashtra savitribai phule pune university january computer engineering pune maharashtra savitribai phule pune university january ryk science college maharashtra state board january maharashtra state board python developer python developer skill details exprience months mysql exprience months python exprience monthscompany details company fresher description python programming,Python Developer
technical skills languages python python framework django drf databases mysql oracle sqlite mongodb web technologies css html restful web services rest methodologies agile scrum version control github project managent tool jira operating systems window unix education details dr bamu aurangabad python developer python developer arsys inovics pvt ltd skill details css exprience months django exprience months html exprience months mysql exprience months python exprience months web services exprience less year months logger exprience less year months mongodb exprience less year months json exprience less year months unix exprience less year months rest exprience less year months sqlit exprience less year monthscompany details company arsys inovics pvt ltd description project mas frequency monitoring analysis systems mas mas project managing network inventory network communication fault management network traffic analysis telecommunications service providers used support range telecommunication services operations support systems oss collectively provides support various elements used public switched telephone networks example processing order may require information services customer already network using currently available resources responsibilities participated entire lifecycle projects including design development deployment testing implementation support developed views templates python django view controller templating language created user friendly website interface implemented navigation rules application page outcomes written controllers using annotations created project using django django rest api mysql pymysql python html css created crud methods get post put delete make requests api server tested restful api using postman created unit test cases unit testing worked json based rest web services wrote python routines log websites fetch data selected options used python modules requests urllib web crawling added navigations paginations filtering columns adding removing desired columns view created git repository added project github utilized agile process jira issue management track sprint cycles worked agile development environment environment python django mysql html css sqlalchemy json agile web services rest urllib company arsys description working back end well front end developer working rest restfull api design develop project agile scrum git hub code deployment working mvt,Python Developer
