user,item,rating
178,608,4.5
178,736,3.0
178,780,3.0
178,837,3.5
178,1193,5.0
178,1198,4.0
178,1213,4.0
178,1265,4.5
178,1680,3.5
178,1810,4.5
178,1883,4.5
178,2028,5.0
178,2085,1.5
178,2231,4.5
178,2329,5.0
178,2571,4.5
178,2803,4.0
178,2840,3.5
178,2858,5.0
178,2959,4.5
178,3996,4.0
178,4226,4.5
178,4235,4.0
178,4718,2.5
178,4734,4.0
178,4967,5.0
178,4973,5.0
178,4993,4.0
178,5225,5.0
178,5952,4.0
178,5995,4.5
178,6016,5.0
178,6502,4.5
178,6539,2.5
178,6863,2.0
178,7153,4.5
178,7361,4.5
178,8464,3.5
178,8874,4.0
178,8961,4.0
178,30749,4.5
178,39183,3.0
179,1,4.0
179,7,3.0
179,9,3.0
179,19,3.0
179,32,4.0
179,34,5.0
179,47,4.0
179,52,4.0
179,65,3.0
179,104,4.0
179,110,5.0
179,112,4.0
179,141,4.0
179,150,4.0
179,161,5.0
179,165,4.0
179,185,4.0
179,225,5.0
179,253,4.0
179,288,4.0
179,292,4.0
179,300,3.0
179,316,3.0
179,329,3.0
179,339,3.0
179,349,4.0
179,356,5.0
179,367,3.0
179,410,3.0
179,420,3.0
179,434,4.0
179,454,4.0
179,457,4.0
179,480,4.0
179,494,4.0
179,500,4.0
179,589,5.0
179,590,4.0
179,592,3.0
179,593,4.0
179,608,4.0
179,637,3.0
179,648,3.0
179,708,4.0
179,736,5.0
179,743,3.0
179,780,5.0
179,784,3.0
180,260,4.5
180,1136,4.0
180,1196,4.0
180,1197,4.0
180,1198,4.0
180,1213,4.5
180,1242,3.5
180,1261,4.0
180,1321,2.5
180,1748,3.5
180,2021,3.5
180,2140,1.5
180,2571,3.5
180,2641,3.5
180,2717,4.0
180,2723,3.0
180,2761,4.0
180,3755,3.0
181,5,3.0
181,6,3.0
181,7,3.0
181,10,2.0
181,11,5.0
181,16,3.0
181,21,2.0
181,22,3.0
181,31,3.0
181,34,5.0
181,45,3.0
181,47,3.0
181,62,4.0
181,86,4.0
181,110,3.0
181,122,3.0
181,141,3.0
181,151,3.0
181,161,4.0
181,163,2.0
181,165,3.0
181,168,3.0
181,170,3.0
181,172,1.0
181,186,3.0
181,196,2.0
181,218,3.0
181,236,4.0
181,248,2.0
181,257,4.0
181,277,4.0
181,293,3.0
181,296,2.0
181,317,3.0
181,338,2.0
181,339,4.0
181,344,3.0
181,349,4.0
181,353,2.0
181,355,2.0
181,356,5.0
181,357,1.0
181,367,3.0
181,368,3.0
181,370,3.0
181,371,4.0
181,377,3.0
181,380,2.0
181,382,3.0
181,420,3.0
181,432,3.0
181,445,3.0
181,454,5.0
181,455,3.0
181,457,4.0
181,466,2.0
181,477,3.0
181,480,5.0
181,485,3.0
181,490,4.0
181,500,3.0
181,502,2.0
181,516,2.0
181,519,2.0
181,540,3.0
181,587,5.0
181,588,4.0
181,592,2.0
181,593,3.0
181,595,4.0
181,596,3.0
181,707,3.0
181,1073,3.0
181,1084,3.0
182,1,4.0
182,6,4.5
182,14,4.0
182,16,5.0
182,17,4.0
182,18,5.0
182,23,3.5
182,25,4.5
182,26,4.0
182,32,4.0
182,36,4.5
182,41,4.5
182,44,1.5
182,45,3.0
182,47,4.0
182,50,4.5
182,69,3.0
182,70,4.5
182,76,3.5
182,81,3.5
182,100,3.0
182,110,3.5
182,111,4.5
182,112,3.5
182,141,4.0
182,153,3.5
182,161,3.0
182,162,3.5
182,163,3.5
182,165,3.0
182,170,2.5
182,172,3.5
182,173,3.5
182,176,4.5
182,180,3.0
182,188,3.5
182,215,4.0
182,223,4.5
182,224,3.0
182,231,0.5
182,235,4.5
182,247,4.5
182,249,4.0
182,253,3.0
182,260,3.5
182,288,4.5
182,293,4.5
182,306,4.5
182,307,4.5
182,308,3.5
182,316,2.5
182,318,4.5
182,319,4.5
182,333,3.5
182,337,4.0
182,339,3.0
182,345,4.5
182,348,4.0
182,353,4.0
182,356,5.0
182,370,0.5
182,372,4.0
182,377,2.5
182,413,3.5
182,441,4.0
182,442,3.0
182,457,3.5
182,471,4.5
182,474,3.5
182,475,4.5
182,480,3.5
182,481,2.5
182,493,3.5
182,509,3.5
182,527,4.0
182,529,2.5
182,541,4.0
182,555,3.5
182,586,3.5
182,590,4.5
182,592,3.5
182,593,4.5
182,597,3.5
182,608,5.0
182,610,3.0
182,648,4.0
182,653,2.5
182,714,4.5
182,720,4.5
182,733,3.0
182,741,5.0
182,745,4.5
182,780,1.5
182,784,2.0
182,785,3.5
182,788,2.0
182,798,2.0
182,799,3.5
182,858,4.5
182,880,1.5
182,892,3.0
182,899,5.0
182,902,5.0
182,904,4.0
182,908,4.0
182,912,5.0
182,923,3.5
182,924,5.0
182,934,2.5
182,1036,4.0
182,1060,2.5
182,1061,4.0
182,1073,4.0
182,1080,2.0
182,1090,5.0
182,1095,4.0
182,1097,2.0
182,1101,3.5
182,1104,4.5
182,1120,3.5
182,1127,0.5
182,1129,2.5
182,1136,4.0
182,1148,4.5
182,1172,5.0
182,1183,4.0
182,1193,4.0
182,1197,3.5
182,1198,3.5
182,1199,5.0
182,1200,4.5
182,1204,4.0
182,1207,4.5
182,1208,5.0
182,1210,2.5
182,1213,5.0
182,1214,4.5
182,1215,4.5
182,1219,3.0
182,1220,3.5
182,1221,4.5
182,1222,5.0
182,1224,5.0
182,1225,4.5
182,1227,5.0
182,1228,4.5
182,1237,5.0
182,1242,4.5
182,1243,5.0
182,1245,4.5
182,1246,4.5
182,1247,3.5
182,1252,4.0
182,1253,4.0
182,1257,2.5
182,1258,4.5
182,1263,4.5
182,1265,4.5
182,1271,4.0
182,1274,5.0
182,1275,3.5
182,1281,4.5
182,1287,3.5
182,1291,3.5
182,1295,5.0
182,1298,3.5
182,1301,4.0
182,1304,3.5
182,1320,4.0
182,1343,4.0
182,1370,3.5
182,1377,4.0
182,1391,4.0
182,1393,3.5
182,1394,4.0
182,1396,2.5
182,1408,2.5
182,1409,2.0
182,1431,2.0
182,1449,4.0
182,1464,4.5
182,1466,4.5
182,1500,2.0
182,1527,4.5
182,1544,3.5
182,1552,3.0
182,1566,1.0
182,1573,3.5
182,1580,2.5
182,1584,0.5
182,1590,4.0
182,1597,4.0
182,1603,2.5
182,1610,4.0
182,1617,3.5
182,1619,3.0
182,1625,4.5
182,1635,4.5
182,1641,4.0
182,1644,3.5
182,1653,3.5
182,1672,2.5
182,1673,4.5
182,1676,4.5
182,1704,4.0
182,1722,3.5
182,1732,4.5
182,1748,4.5
182,1753,2.0
182,1769,3.5
182,1779,3.5
182,1805,4.0
182,1833,3.5
182,1835,3.0
182,1884,4.0
182,1909,2.0
182,1911,2.5
182,1912,4.0
182,1916,4.0
182,1918,2.0
182,1920,3.5
182,1921,4.5
182,1923,3.0
182,1952,4.0
182,1953,3.5
182,1960,4.0
182,1961,4.0
182,1967,3.0
182,1968,5.0
182,1994,2.5
182,2006,2.5
182,2010,5.0
182,2012,3.0
182,2021,4.5
182,2028,3.0
182,2064,2.0
182,2105,4.0
182,2115,4.0
182,2117,4.0
182,2126,3.5
182,2135,1.5
182,2143,2.5
182,2167,4.0
182,2174,3.5
182,2194,4.5
182,2231,3.0
182,2232,4.5
182,2273,3.5
182,2278,2.5
182,2291,2.5
182,2311,4.0
182,2318,4.5
182,2321,4.5
182,2334,2.5
182,2340,3.5
182,2353,3.0
182,2355,3.5
182,2359,3.0
182,2387,4.0
182,2391,4.5
182,2395,3.5
182,2396,4.5
182,2407,3.0
182,2427,5.0
182,2428,2.5
182,2474,4.0
182,2485,2.5
182,2490,3.5
182,2496,4.0
182,2502,4.5
182,2505,3.5
182,2528,2.5
182,2530,1.5
182,2539,2.5
182,2541,4.5
182,2542,4.0
182,2572,4.0
182,2599,3.5
182,2600,4.5
182,2605,3.5
182,2617,2.0
182,2628,1.5
182,2671,3.5
182,2672,4.0
182,2683,4.0
182,2686,4.0
182,2692,4.0
182,2701,2.5
182,2713,0.5
182,2720,0.5
182,2722,0.5
182,2723,4.5
182,2728,4.0
182,2762,4.0
182,2763,4.0
182,2770,2.5
182,2805,3.0
182,2826,3.0
182,2827,1.5
182,2841,4.0
182,2857,4.0
182,2858,5.0
182,2863,4.0
182,2890,3.5
182,2918,4.5
182,2947,4.0
182,2949,4.0
182,2959,5.0
182,2968,4.0
182,2985,2.5
182,2989,4.0
182,2991,4.0
182,2993,4.0
182,2995,1.5
182,2997,5.0
182,3000,5.0
182,3005,2.5
182,3006,3.0
182,3020,2.0
182,3037,4.5
182,3044,4.5
182,3070,4.5
182,3081,4.0
182,3082,3.0
182,3113,1.0
182,3114,4.0
182,3147,4.0
182,3148,4.5
182,3160,5.0
182,3168,3.0
182,3174,4.0
182,3175,4.0
182,3176,3.5
182,3198,4.0
182,3210,4.0
182,3247,2.0
182,3253,4.0
182,3254,3.0
182,3269,3.0
182,3271,4.5
182,3275,4.5
182,3285,4.0
182,3298,2.5
182,3300,3.5
182,3301,4.0
182,3316,2.0
182,3317,4.0
182,3328,5.0
182,3354,0.5
182,3355,4.0
182,3363,3.0
182,3409,4.0
182,3418,4.0
182,3429,4.5
182,3438,3.0
182,3448,4.5
182,3450,4.0
182,3452,3.5
182,3476,4.0
182,3481,4.5
182,3483,2.5
182,3510,2.5
182,3527,1.5
182,3535,4.5
182,3555,2.5
182,3556,4.5
182,3578,3.5
182,3617,2.0
182,3618,3.5
182,3623,2.5
182,3624,3.0
182,3633,3.0
182,3635,4.0
182,3654,3.0
182,3671,3.0
182,3683,4.5
182,3698,4.0
182,3702,3.5
182,3703,1.5
182,3717,2.5
182,3735,4.0
182,3744,3.5
182,3745,2.5
182,3752,3.0
182,3785,3.5
182,3793,2.5
182,3812,4.0
182,3825,3.0
182,3826,2.5
182,3827,2.5
182,3836,4.0
182,3861,2.5
182,3863,2.5
182,3868,3.5
182,3869,2.5
182,3882,2.0
182,3897,4.0
182,3910,5.0
182,3911,4.0
182,3916,3.0
182,3948,1.5
182,3967,4.5
182,3968,4.0
182,3969,4.0
182,3978,3.5
182,3979,3.5
182,3981,2.0
182,3984,4.0
182,3986,2.0
182,3994,1.5
182,3996,4.5
182,3997,3.0
182,3998,2.5
182,4007,4.0
182,4008,4.0
182,4014,5.0
182,4015,1.5
182,4016,3.0
182,4017,5.0
182,4019,3.0
182,4022,2.5
182,4025,2.5
182,4027,4.5
182,4029,4.5
182,4034,3.5
182,4054,4.0
182,4226,4.5
182,4239,4.0
182,4247,2.5
182,4262,4.0
182,4306,4.0
182,4308,4.0
182,4343,2.0
182,4344,2.5
182,4361,4.0
182,4369,1.5
182,4370,3.0
182,4446,3.0
182,4448,4.0
182,4467,3.0
182,4545,4.0
182,4571,3.5
182,4638,2.0
182,4641,4.0
182,4643,3.0
182,4720,4.5
182,4728,1.5
182,4734,1.5
182,4776,3.0
182,4816,3.5
182,4823,3.0
182,4848,5.0
182,4865,2.5
182,4873,4.5
182,4874,4.5
182,4878,4.5
182,4881,4.5
182,4886,4.5
182,4896,4.0
182,4901,3.0
182,4963,4.0
182,4975,3.0
182,4993,3.0
182,4995,4.0
182,5010,2.0
182,5013,3.5
182,5015,4.5
182,5026,4.0
182,5110,4.0
182,5218,3.5
182,5219,2.0
182,5254,2.0
182,5266,2.5
182,5267,3.0
182,5283,3.0
182,5349,3.0
182,5378,3.0
182,5388,3.0
182,5418,2.0
182,5463,0.5
182,5481,1.5
182,5502,2.0
182,5507,3.5
182,5574,4.0
182,5577,4.0
182,5617,2.5
182,5618,4.5
182,5673,4.0
182,5690,4.5
182,5791,4.5
182,5810,4.0
182,5872,3.5
182,5902,4.5
182,5903,4.0
182,5943,2.5
182,5945,3.5
182,5992,4.5
182,5995,4.5
182,6003,3.0
182,6016,4.0
182,6059,3.0
182,6157,2.5
182,6188,3.0
182,6281,2.5
182,6294,1.5
182,6323,3.5
182,6333,1.5
182,6365,2.0
182,6373,2.0
182,6385,3.0
182,6440,4.5
182,6534,2.0
182,6537,0.5
182,6539,2.5
182,6541,2.0
182,6564,0.5
182,6620,4.0
182,6754,2.5
182,6796,3.0
182,6863,4.0
182,6870,3.5
182,6873,3.0
182,6874,4.0
182,6879,3.0
182,6947,3.5
182,6953,3.5
182,6979,3.5
182,7022,4.5
182,7147,4.0
182,7153,1.0
182,7265,4.5
182,7323,3.0
182,7361,4.5
182,7371,4.5
182,8360,3.0
182,8370,4.0
182,8784,4.5
182,8949,4.5
182,8984,3.0
182,30749,4.0
182,31410,3.5
182,32031,2.5
182,32587,4.5
182,33794,3.5
182,34048,2.0
182,44191,4.0
182,44199,3.0
183,377,5.0
183,380,4.0
183,457,5.0
183,474,4.0
183,480,4.0
183,589,5.0
183,592,3.0
183,733,4.0
183,858,3.0
183,1036,4.0
183,1196,4.0
183,1200,5.0
183,1201,4.0
183,1210,4.0
183,1214,4.0
183,1220,4.0
183,1222,4.0
183,1233,4.0
183,1304,4.0
183,1370,5.0
183,1387,5.0
183,1408,4.0
183,1527,2.0
183,1580,4.0
183,1610,5.0
183,1970,3.0
183,2028,5.0
183,2058,4.0
183,2194,5.0
183,2288,2.0
183,2529,4.0
183,2662,3.0
183,2872,3.0
183,2947,4.0
183,2949,3.0
183,2951,3.0
183,2993,4.0
183,3107,5.0
183,3256,3.0
183,3418,3.0
183,3527,4.0
183,3654,4.0
183,3703,3.0
183,3755,4.0
183,3793,2.0
183,4085,4.0
184,3793,3.5
184,4226,5.0
184,4896,3.5
184,5810,3.0
184,5816,2.5
184,5995,4.5
184,6283,4.0
184,8807,3.0
184,33794,4.0
184,35836,2.5
184,39292,3.0
184,48780,5.0
184,58559,5.0
184,59022,3.0
184,60040,2.5
184,77561,3.0
184,79132,4.5
184,80463,4.5
184,84152,4.5
184,86332,3.0
184,88140,4.0
184,89745,4.5
184,91529,4.0
184,94677,4.0
184,102123,3.5
184,102125,4.0
184,103042,3.0
184,106072,2.5
184,106782,5.0
184,106920,4.5
184,108932,5.0
184,112290,4.5
184,112852,4.5
184,114180,2.5
184,114662,3.0
184,116797,4.0
184,119145,5.0
184,122892,3.5
184,122900,4.0
184,122906,4.0
184,122912,5.0
184,122916,4.5
184,122918,4.5
184,122920,4.5
184,122922,4.5
184,122926,4.0
184,135536,2.5
184,136864,2.0
184,142488,4.5
184,143355,2.5
184,148626,5.0
184,168250,4.5
184,174055,4.0
185,34,2.0
185,223,4.0
185,361,2.0
185,364,4.0
185,588,4.0
185,595,4.0
185,899,5.0
185,919,3.0
185,1288,3.0
185,1393,4.0
185,1721,3.0
185,1907,3.0
185,2078,4.0
185,2081,4.0
185,2085,4.0
185,2355,3.0
185,2396,4.0
185,2565,4.0
185,2692,4.0
185,2863,3.0
185,3034,3.0
185,3114,3.0
185,3481,4.0
185,3753,3.0
185,3897,4.0
185,3949,5.0
185,4034,5.0
185,4308,4.0
185,4995,5.0
185,5418,4.0
185,5952,4.0
186,2,4.0
186,10,4.0
186,185,4.0
186,196,4.0
186,260,4.0
186,316,4.0
186,317,5.0
186,329,4.0
186,364,4.0
186,377,4.0
186,379,4.0
186,442,4.0
186,480,4.0
186,500,4.0
186,588,5.0
186,589,5.0
186,592,4.0
186,593,5.0
186,594,4.0
186,648,4.0
186,733,4.0
186,748,4.0
186,750,4.0
186,780,4.0
186,898,4.0
186,899,4.0
186,902,5.0
186,905,5.0
186,914,4.0
186,915,4.0
186,916,5.0
186,919,5.0
186,924,5.0
186,952,4.0
186,953,5.0
186,968,5.0
186,969,5.0
186,1019,4.0
186,1031,4.0
186,1035,5.0
186,1073,5.0
186,1097,3.0
186,1127,4.0
186,1136,5.0
186,1148,4.0
186,1196,5.0
186,1197,4.0
186,1198,5.0
186,1200,5.0
186,1204,4.0
186,1210,5.0
186,1240,4.0
186,1253,5.0
186,1254,4.0
186,1259,4.0
186,1269,4.0
186,1287,5.0
186,1291,4.0
186,1307,3.0
186,1356,4.0
186,1371,4.0
186,1372,5.0
186,1374,4.0
186,1375,4.0
186,1376,5.0
186,1391,4.0
186,1527,4.0
186,1544,4.0
186,1573,4.0
186,1580,4.0
186,1653,4.0
186,1676,4.0
186,1702,4.0
186,1748,4.0
186,1909,4.0
186,1921,4.0
186,1947,4.0
186,2013,4.0
186,2021,4.0
186,2054,4.0
186,2064,4.0
186,2078,4.0
186,2082,4.0
186,2094,4.0
186,2100,4.0
186,2115,4.0
186,2116,4.0
186,2135,4.0
186,2161,4.0
186,2174,3.0
186,2186,4.0
186,2193,4.0
186,2288,4.0
186,2324,4.0
186,2366,4.0
186,2369,4.0
186,2406,5.0
186,2454,4.0
186,2527,4.0
186,2529,5.0
186,2530,4.0
186,2541,4.0
186,2605,3.0
186,2617,5.0
186,2628,4.0
186,2640,5.0
186,2662,4.0
186,2664,5.0
186,2683,3.0
186,2688,4.0
186,2699,3.0
186,2710,3.0
186,2713,4.0
186,2716,3.0
186,2819,4.0
186,2916,4.0
186,2968,3.0
186,3070,3.0
186,3114,4.0
186,3203,4.0
186,3269,3.0
186,3360,4.0
186,3471,4.0
186,3479,4.0
186,3510,4.0
186,3527,4.0
186,3534,4.0
186,3638,4.0
186,3697,4.0
186,3740,3.0
186,3745,4.0
186,3751,4.0
186,3753,4.0
186,3755,3.0
186,3826,4.0
186,3977,4.0
186,3984,4.0
186,3988,4.0
186,4027,4.0
186,4121,4.0
186,4232,5.0
186,4299,3.0
186,4306,5.0
186,4310,3.0
186,4321,5.0
186,4361,4.0
186,4366,3.0
186,4643,4.0
186,4896,4.0
186,5378,4.0
187,16,4.0
187,25,3.0
187,29,4.0
187,47,4.0
187,50,4.5
187,70,4.0
187,110,3.0
187,111,4.5
187,145,1.0
187,223,4.5
187,235,4.5
187,247,4.0
187,253,3.5
187,260,4.0
187,290,4.0
187,296,4.5
187,318,3.0
187,319,4.0
187,356,2.0
187,377,2.0
187,380,2.0
187,431,4.5
187,500,1.5
187,541,4.5
187,551,3.5
187,555,4.0
187,586,1.5
187,590,1.0
187,597,1.5
187,608,4.5
187,741,4.0
187,745,4.0
187,750,4.5
187,778,3.5
187,780,0.5
187,912,4.0
187,922,5.0
187,924,4.0
187,968,4.0
187,1080,4.0
187,1089,4.5
187,1120,4.0
187,1175,4.0
187,1196,4.0
187,1198,3.0
187,1200,4.5
187,1201,5.0
187,1203,4.0
187,1206,4.0
187,1210,4.0
187,1215,4.0
187,1222,4.5
187,1258,4.5
187,1261,5.0
187,1263,2.0
187,1265,4.5
187,1274,4.0
187,1339,3.5
187,1464,5.0
187,1527,1.0
187,1580,2.0
187,1673,4.0
187,1690,4.0
187,1729,4.0
187,1732,5.0
187,1748,4.0
187,1876,1.0
187,1884,3.0
187,1917,1.5
187,1921,5.0
187,2064,4.0
187,2288,4.0
187,2291,4.0
187,2329,3.0
187,2502,4.5
187,2542,1.0
187,2657,4.5
187,2692,3.0
187,2701,0.5
187,2858,4.0
187,2890,3.0
187,2959,3.0
187,2997,5.0
187,3328,5.0
187,3481,3.5
187,3504,5.0
187,3578,2.0
187,3681,4.5
187,3910,4.5
187,3996,3.0
187,4011,1.5
187,4034,3.0
187,4105,4.5
187,4226,4.0
187,4641,4.5
187,4720,4.5
187,4848,5.0
187,4878,3.5
187,4979,4.5
187,4993,4.5
187,5618,5.0
187,5669,4.0
187,5952,4.5
187,5954,3.5
187,5971,3.5
187,6283,3.5
187,6365,2.0
187,6440,4.0
187,6502,4.0
187,6537,2.5
187,6620,5.0
187,6708,3.0
187,6711,4.5
187,6755,4.0
187,6857,5.0
187,6870,3.0
187,6874,4.0
187,6934,2.0
187,7099,5.0
187,7147,2.0
187,7153,4.5
187,7156,4.0
187,7360,4.5
187,7361,4.0
187,7371,4.0
187,7387,4.0
187,7438,4.0
187,7445,2.0
187,8228,4.0
187,8370,5.0
187,8464,4.0
187,8622,3.0
187,8636,1.0
187,8874,5.0
187,8949,5.0
187,8950,4.5
187,26662,4.5
187,26776,4.5
187,27660,4.5
187,27773,4.0
187,27904,4.0
187,30810,4.0
187,31410,5.0
187,31658,4.0
187,31878,3.5
187,32587,4.0
187,33493,2.5
187,34405,2.5
187,34437,3.5
187,37741,4.0
187,39292,4.0
187,41569,4.0
187,44195,4.0
187,44199,3.5
187,45499,2.0
187,47997,0.5
187,48043,3.5
187,48394,4.0
187,49272,4.0
187,51540,3.0
187,51662,2.5
187,52328,3.0
188,7,4.0
188,356,5.0
188,594,4.0
188,830,4.0
188,898,5.0
188,899,5.0
188,904,5.0
188,914,5.0
188,919,5.0
188,926,4.0
188,1028,5.0
188,1035,5.0
188,1086,4.0
188,1091,3.0
188,1212,5.0
188,1244,3.0
188,1269,3.0
188,1282,5.0
188,1304,4.0
188,1537,4.0
188,1747,4.0
188,1947,5.0
188,2243,4.0
188,2302,5.0
188,2312,5.0
188,2396,2.0
188,2565,5.0
188,2795,4.0
188,2918,5.0
188,5060,5.0
189,318,4.0
189,356,4.0
189,593,4.0
189,1265,4.0
189,2571,4.0
189,2762,4.0
189,2959,4.0
189,3578,4.0
189,4993,4.0
189,5952,4.0
189,33794,3.5
189,48516,4.0
189,54286,4.5
189,58559,5.0
189,68954,4.5
189,76093,4.0
189,79132,4.5
189,91529,3.5
190,318,4.0
190,527,5.0
190,858,4.5
190,1193,4.5
190,1221,4.0
190,1704,4.0
190,2324,5.0
190,2571,3.0
190,4299,2.5
190,4306,3.5
190,4310,3.0
190,4447,3.5
190,4734,3.0
190,4776,3.5
190,4848,4.0
190,4878,3.5
190,4886,4.0
190,4975,3.0
190,4995,4.0
190,5013,4.0
190,5225,5.0
190,5377,4.0
190,5378,3.0
190,5445,3.5
190,5481,3.0
190,5618,4.0
190,5630,4.0
190,5810,3.5
190,5816,5.0
190,5902,3.5
190,5989,4.0
190,5991,3.5
190,6016,5.0
190,6155,3.0
190,6333,3.0
190,6377,3.5
190,6539,3.0
190,6708,4.0
190,6711,5.0
190,6870,4.0
190,6874,4.0
190,6936,3.5
190,7361,5.0
190,7438,4.0
190,7451,4.0
190,8368,5.0
190,8464,4.0
190,8533,3.0
190,8622,3.0
190,8784,3.0
190,8950,4.0
190,8961,4.0
190,8970,3.0
190,30749,4.0
190,30810,5.0
190,69844,5.0
190,79132,4.0
190,81834,5.0
190,88125,5.0
191,1,4.0
191,6,4.0
191,16,4.0
191,21,4.0
191,25,5.0
191,32,5.0
191,34,4.0
191,36,5.0
191,50,5.0
191,52,5.0
191,58,4.0
191,95,3.0
191,111,5.0
191,140,3.0
191,144,4.0
191,150,2.0
191,151,4.0
191,153,1.0
191,158,2.0
191,160,1.0
191,162,5.0
191,175,5.0
191,193,2.0
191,208,1.0
191,223,5.0
191,224,4.0
191,230,4.0
191,235,5.0
191,237,1.0
191,246,5.0
191,261,4.0
191,265,5.0
191,281,4.0
191,282,3.0
191,292,1.0
191,293,5.0
191,296,5.0
191,300,4.0
191,303,1.0
191,306,5.0
191,307,5.0
191,308,5.0
191,314,4.0
191,318,4.0
191,319,4.0
191,337,5.0
191,339,1.0
191,348,5.0
191,380,3.0
191,417,4.0
191,427,1.0
191,468,3.0
191,494,3.0
191,608,5.0
191,673,5.0
192,10,5.0
192,47,3.0
192,110,3.0
192,150,5.0
192,160,4.0
192,266,4.0
192,288,3.0
192,292,4.0
192,296,3.0
192,315,4.0
192,316,4.0
192,317,3.0
192,356,5.0
192,380,5.0
192,432,4.0
192,480,5.0
192,590,4.0
192,593,3.0
193,1,2.0
193,260,5.0
193,296,4.0
193,307,3.5
193,356,3.0
193,480,2.0
193,527,4.0
193,593,3.5
193,778,4.0
193,924,5.0
193,1193,5.0
193,1197,3.0
193,1198,2.0
193,1206,5.0
193,1207,5.0
193,1211,3.5
193,1270,3.0
193,2858,2.5
193,2959,3.0
193,5618,5.0
193,7147,3.5
193,44555,4.5
193,46578,4.0
193,48385,4.0
193,97938,4.0
194,168,3.5
194,315,3.5
194,552,3.5
194,784,3.0
194,1035,4.0
194,1090,4.5
194,1252,3.5
194,1288,4.0
194,1380,2.5
194,1396,3.5
194,1500,3.5
194,1653,3.5
194,2406,3.5
194,2599,3.0
194,2699,3.5
194,5060,4.0
194,7143,4.5
195,6,4.0
195,16,4.0
195,25,4.0
195,32,4.0
195,36,4.0
195,50,5.0
195,70,4.0
195,111,2.0
195,165,2.0
195,233,3.0
195,235,5.0
195,260,4.0
195,296,5.0
195,300,4.0
195,318,5.0
195,377,4.0
195,431,4.0
195,434,3.0
195,527,4.0
195,538,3.0
195,553,4.0
195,608,5.0
195,778,4.0
195,800,2.0
195,866,4.0
195,903,2.0
195,904,5.0
195,908,5.0
195,919,1.0
195,996,1.0
195,1036,5.0
195,1060,5.0
195,1089,5.0
195,1090,5.0
195,1097,3.0
195,1196,4.0
195,1208,3.0
195,1213,5.0
195,1222,4.0
195,1233,3.0
195,1249,4.0
195,1259,4.0
195,1266,5.0
195,1270,5.0
195,1291,4.0
195,1302,5.0
195,1358,4.0
195,1449,3.0
195,1466,4.0
195,1513,1.0
195,1573,3.0
195,1653,3.0
195,1673,4.0
195,1704,4.0
195,1722,2.0
195,1732,4.0
195,1805,4.0
195,1909,3.0
195,1912,4.0
195,1921,2.0
195,1923,3.0
195,1958,4.0
195,1961,4.0
195,1968,3.0
195,1994,4.0
195,2006,4.0
195,2076,2.0
195,2268,4.0
195,2278,3.0
195,2321,3.0
195,2325,3.0
195,2329,4.0
195,2336,4.0
195,2387,4.0
195,2416,3.0
195,2423,5.0
195,2501,4.0
195,2580,5.0
195,2598,4.0
195,2599,2.0
195,2692,4.0
195,2700,3.0
195,2710,1.0
195,2763,4.0
195,2770,4.0
195,2840,3.0
195,2841,4.0
195,2871,4.0
195,2890,4.0
195,2908,3.0
195,2916,4.0
195,2952,3.0
195,2987,1.0
195,3005,4.0
195,3081,4.0
195,3113,1.0
195,3148,4.0
195,3174,4.0
195,3186,4.0
195,3203,4.0
195,3252,4.0
195,3253,4.0
195,3408,3.0
195,3424,4.0
195,3510,4.0
195,3535,2.0
195,3578,4.0
195,3683,3.0
195,3717,3.0
195,3753,3.0
195,3826,3.0
195,3897,5.0
195,3911,4.0
195,3948,4.0
195,3994,5.0
195,3996,5.0
195,4019,4.0
195,4022,3.0
195,4027,3.0
195,4029,4.0
195,4033,4.0
195,4034,5.0
195,4223,3.0
195,4246,5.0
195,4306,3.0
195,4344,3.0
195,4369,3.0
195,4448,4.0
195,4641,3.0
195,4720,5.0
195,4995,4.0
195,5010,3.0
195,5254,3.0
196,62,4.5
196,104,3.5
196,110,3.5
196,150,5.0
196,457,3.5
196,733,5.0
196,1036,4.5
196,1259,3.0
196,1527,3.0
196,1552,4.0
196,2028,3.0
196,2762,3.0
196,3578,5.0
196,4963,3.5
196,5418,4.0
196,5995,3.0
196,41569,2.0
196,44665,4.0
196,47099,4.0
196,51935,4.5
196,58559,5.0
196,59315,4.5
196,68954,4.0
196,70286,2.0
196,109487,3.5
196,134130,4.5
196,142488,5.0
197,50,3.0
197,153,2.0
197,235,3.0
197,293,5.0
197,296,5.0
197,318,4.0
197,356,3.0
197,541,5.0
197,592,5.0
197,786,2.0
197,858,2.0
197,924,4.0
197,1080,5.0
197,1209,5.0
197,1213,3.0
197,1377,4.0
197,1513,3.0
197,1729,3.0
197,1882,3.0
197,1909,4.0
197,1968,4.0
197,2028,3.0
197,2167,2.0
197,2268,4.0
197,2571,5.0
197,2628,5.0
197,3072,4.0
198,17,3.0
198,32,5.0
198,34,4.0
198,47,5.0
198,50,5.0
198,104,3.0
198,172,4.0
198,198,4.0
198,215,5.0
198,260,5.0
198,265,5.0
198,266,4.0
198,316,5.0
198,318,5.0
198,344,4.0
198,357,5.0
198,364,4.0
198,368,4.0
198,441,4.0
198,442,4.0
198,480,3.0
198,541,3.0
198,589,3.0
198,593,4.0
198,597,3.0
198,608,3.0
198,648,3.0
198,750,3.0
198,778,4.0
198,903,4.0
198,912,5.0
