user,item,weight
13598.0,85099C,2
13599.0,15056BL,2
13599.0,15056N,1
13599.0,20679,2
13599.0,20727,10
13599.0,21137,30
13599.0,21172,3
13599.0,21314,96
13599.0,21326,24
13599.0,21499,25
13599.0,21500,50
13599.0,21755,36
13599.0,21914,3
13599.0,21930,20
13599.0,22041,4
13599.0,22178,24
13599.0,22356,10
13599.0,22371,3
13599.0,22374,2
13599.0,22382,10
13599.0,22385,30
13599.0,22386,50
13599.0,22411,20
13599.0,22427,12
13599.0,22457,12
13599.0,22467,5
13599.0,22469,92
13599.0,22470,40
13599.0,22553,14
13599.0,22554,2
13599.0,22555,14
13599.0,22605,1
13599.0,22629,12
13599.0,22630,12
13599.0,22663,20
13599.0,22694,30
13599.0,22712,24
13599.0,22725,6
13599.0,22726,2
13599.0,22727,3
13599.0,22730,2
13599.0,22781,7
13599.0,22791,96
13599.0,22798,48
13599.0,22801,12
13599.0,22818,48
13599.0,22855,12
13599.0,22899,6
13599.0,22910,9
13599.0,22972,12
13599.0,22979,12
13599.0,22980,12
13599.0,22983,12
13599.0,22986,75
13599.0,22992,12
13599.0,22996,24
13599.0,23084,111
13599.0,23165,3
13599.0,23177,1
13599.0,23194,10
13599.0,23199,30
13599.0,23200,20
13599.0,23201,30
13599.0,23203,80
13599.0,23205,10
13599.0,23207,10
13599.0,23209,20
13599.0,23313,3
13599.0,23318,9
13599.0,23329,24
13599.0,23330,36
13599.0,23343,10
13599.0,23353,12
13599.0,23497,24
13599.0,23535,6
13599.0,23581,20
13599.0,23583,10
13599.0,51014A,48
13599.0,82552,3
13599.0,84406B,32
13599.0,84879,32
13599.0,84947,24
13599.0,85099B,130
13601.0,20982,2
13601.0,20996,13
13601.0,21154,2
13601.0,21155,1
13601.0,21506,12
13601.0,21519,12
13601.0,21584,1
13601.0,21592,2
13601.0,21874,6
13601.0,21908,3
13601.0,21928,10
13601.0,21976,4
13601.0,21985,12
13601.0,22079,5
13601.0,22112,6
13601.0,22197,6
13601.0,22507,1
13601.0,22558,2
13601.0,22754,4
13601.0,22897,2
13601.0,22938,12
13601.0,22956,2
13601.0,23166,3
13601.0,23168,2
13601.0,23191,6
13601.0,23198,3
13601.0,23200,2
13601.0,23245,1
13601.0,23307,3
13601.0,23308,2
13601.0,23310,36
13601.0,23332,3
13601.0,47591D,5
13601.0,51014A,12
13601.0,84050,3
13601.0,84596G,8
13601.0,84987,2
13601.0,84992,1
13601.0,85227,3
13607.0,21156,2
13607.0,21166,1
13607.0,21175,1
13607.0,21181,1
13607.0,21231,4
13607.0,21259,2
13607.0,21733,3
13607.0,21903,1
13607.0,21907,1
13607.0,21912,2
13607.0,22086,2
13607.0,22138,2
13607.0,22158,8
13607.0,22161,5
13607.0,22173,1
13607.0,22413,1
13607.0,22470,5
13607.0,22507,1
13607.0,22550,2
13607.0,22561,4
13607.0,22632,4
13607.0,22720,1
13607.0,22728,1
13607.0,22784,3
13607.0,22809,1
13607.0,22834,2
13607.0,22844,1
13607.0,22845,1
13607.0,22867,4
13607.0,22909,5
13607.0,23146,1
13607.0,23147,1
13607.0,23197,2
13607.0,23198,2
13607.0,23208,1
13607.0,23321,5
13607.0,23329,1
13607.0,23330,12
13607.0,23333,7
13607.0,23355,2
13607.0,47591D,3
13607.0,82482,2
13607.0,82483,2
13607.0,82484,2
13607.0,84375,4
13607.0,85123A,3
13610.0,21034,2
13610.0,21328,1
13610.0,21621,4
13610.0,21770,1
13610.0,21899,3
13610.0,21900,3
13610.0,21922,2
13610.0,21929,1
13610.0,21977,2
13610.0,22077,3
13610.0,22087,2
13610.0,22113,2
13610.0,22173,2
13610.0,22191,1
13610.0,22192,1
13610.0,22227,4
13610.0,22241,3
13610.0,22411,1
13610.0,22413,1
13610.0,22467,2
13610.0,22499,2
13610.0,22558,2
13610.0,22573,4
13610.0,22574,4
13610.0,22666,1
13610.0,22690,1
13610.0,22722,1
13610.0,22734,4
13610.0,22771,24
13610.0,22775,4
13610.0,22841,1
13610.0,22907,2
13610.0,22910,4
13610.0,22943,2
13610.0,22950,2
13610.0,22961,6
13610.0,22993,2
13610.0,23012,1
13610.0,23013,1
13610.0,23032,42
13610.0,23035,6
13610.0,23091,1
13610.0,23118,1
13610.0,23130,5
13610.0,23146,2
13610.0,23166,4
13610.0,23167,4
13610.0,23191,2
13610.0,23198,4
13610.0,23200,1
13610.0,23202,5
13610.0,23203,1
13610.0,23205,1
13610.0,23207,1
13610.0,23208,1
13610.0,23234,1
13610.0,23237,1
13610.0,23243,1
13610.0,23245,2
13610.0,23263,2
13610.0,23265,3
13610.0,23283,1
13610.0,23284,1
13610.0,23293,3
13610.0,23294,4
13610.0,23296,3
13610.0,23300,1
13610.0,23301,3
13610.0,23313,5
13610.0,23319,2
13610.0,23321,2
13610.0,23328,3
13610.0,23355,1
13610.0,48173C,2
13610.0,48184,2
13610.0,48187,1
13610.0,82482,3
13610.0,82494L,5
13610.0,84029G,1
13610.0,84378,1
13610.0,84380,1
13610.0,84987,1
13611.0,21174,12
13611.0,21326,12
13611.0,21878,1
13611.0,21899,30
13611.0,21900,30
13611.0,21901,30
13611.0,21902,6
13611.0,22178,6
13611.0,22301,6
13611.0,22371,1
13611.0,22429,4
13611.0,22441,16
13611.0,22456,3
13611.0,22489,24
13611.0,22499,3
13611.0,22574,4
13611.0,22741,96
13611.0,22834,24
13611.0,22904,6
13611.0,22921,36
13611.0,22980,12
13611.0,22991,12
13611.0,23082,6
13611.0,23091,3
13611.0,23237,6
13611.0,23283,2
13611.0,23300,3
13611.0,23301,3
13611.0,23321,6
13611.0,23332,12
13611.0,47503A,12
13611.0,47504K,6
13611.0,47590A,3
13611.0,48194,2
13611.0,84375,12
13611.0,84792,2
13611.0,84945,12
13611.0,84946,12
13614.0,20751,2
13614.0,20914,7
13614.0,20992,7
13614.0,20996,8
13614.0,21174,2
13614.0,21175,5
13614.0,21216,3
13614.0,21328,3
13614.0,21531,3
13614.0,21533,2
13614.0,21535,3
13614.0,21539,1
13614.0,21790,1
13614.0,21868,18
13614.0,21888,2
13614.0,21903,2
13614.0,21915,1
13614.0,21975,1
13614.0,21977,4
13614.0,22138,4
13614.0,22139,1
13614.0,22191,2
13614.0,22367,2
13614.0,22413,2
13614.0,22419,1
13614.0,22424,1
13614.0,22507,4
13614.0,22553,1
13614.0,22569,4
13614.0,22573,6
13614.0,22574,6
13614.0,22623,2
13614.0,22624,3
13614.0,22627,3
13614.0,22632,1
13614.0,22633,1
13614.0,22637,1
13614.0,22667,2
13614.0,22670,1
13614.0,22692,2
13614.0,22720,6
13614.0,22721,1
13614.0,22723,4
13614.0,22749,4
13614.0,22795,4
13614.0,22845,1
13614.0,22846,4
13614.0,22847,5
13614.0,22865,1
13614.0,22904,2
13614.0,22910,8
13614.0,22940,4
13614.0,22952,6
13614.0,22961,2
13614.0,22965,1
13614.0,22966,2
13614.0,22993,6
13614.0,23168,4
13614.0,23184,1
13614.0,23197,6
13614.0,23198,6
13614.0,23243,2
13614.0,23264,8
13614.0,23265,8
13614.0,23266,8
13614.0,23284,4
13614.0,23301,2
13614.0,23307,4
13614.0,23309,10
13614.0,23342,3
13614.0,23350,1
13614.0,23367,2
13614.0,23368,2
13614.0,23439,1
13614.0,23497,12
13614.0,23570,3
13614.0,23571,6
13614.0,47566,1
13614.0,47591D,2
13614.0,48184,1
13614.0,48187,2
13614.0,48194,1
13614.0,82580,4
13614.0,84375,2
13614.0,84378,4
13614.0,84991,6
13614.0,85152,2
13623.0,20717,1
13623.0,20718,1
13623.0,21034,1
13623.0,21213,12
13623.0,21810,12
13623.0,21811,12
13623.0,21931,1
13623.0,21989,6
13623.0,22385,1
13623.0,22423,2
13623.0,22555,1
13623.0,22605,1
13623.0,22624,1
13623.0,22697,2
13623.0,22698,2
13623.0,22755,1
13623.0,22796,1
13623.0,22907,3
13623.0,22989,1
13623.0,22998,1
13623.0,23076,24
13623.0,23077,20
13623.0,23078,24
13623.0,23215,6
13623.0,47504K,1
13623.0,48173C,1
13623.0,82494L,3
13623.0,84992,12
13623.0,85099C,1
13623.0,85123A,5
13627.0,21136,8
13627.0,21985,24
13627.0,22113,8
13627.0,22161,24
13627.0,22173,8
13627.0,22178,12
13627.0,22423,1
13627.0,22507,4
13627.0,22578,24
13627.0,22595,12
13627.0,22697,6
13627.0,22698,6
13627.0,22720,6
13627.0,22759,12
13627.0,22771,228
13627.0,22907,12
13627.0,22908,12
13627.0,22960,6
13627.0,23103,24
13627.0,23110,2
13627.0,23112,2
13627.0,23129,8
13627.0,23169,6
13627.0,23171,12
13627.0,23172,12
13627.0,23173,2
13627.0,23174,4
13627.0,23175,4
13627.0,23243,4
13627.0,23263,12
13627.0,23329,12
13627.0,23330,12
13627.0,23332,12
13627.0,23333,12
13627.0,23397,2
13627.0,23399,12
13627.0,84755,16
13627.0,84879,8
13627.0,85053,6
13632.0,20728,10
13632.0,20969,4
13632.0,20978,16
13632.0,20979,16
13632.0,21158,3
13632.0,21314,6
13632.0,21428,8
13632.0,21430,4
13632.0,21559,6
13632.0,21561,6
13632.0,21733,12
13632.0,21745,4
13632.0,21755,6
13632.0,21889,12
13632.0,21928,2
13632.0,21929,2
13632.0,21932,10
13632.0,22082,5
13632.0,22086,6
13632.0,22149,6
13632.0,22178,18
13632.0,22273,6
13632.0,22326,6
13632.0,22382,10
13632.0,22384,10
13632.0,22423,1
13632.0,22427,3
13632.0,22456,1
13632.0,22457,19
13632.0,22465,12
13632.0,22470,12
13632.0,22551,12
13632.0,22556,12
13632.0,22637,4
13632.0,22645,12
13632.0,22720,9
13632.0,22727,12
13632.0,22734,6
13632.0,22766,2
13632.0,22767,1
13632.0,22768,2
13632.0,22796,1
13632.0,22798,8
13632.0,22804,6
13632.0,23206,10
13632.0,23283,3
13632.0,23321,12
13632.0,23323,6
13632.0,23332,12
13632.0,47566,6
13632.0,48111,1
13632.0,48173C,4
13632.0,72741,9
13632.0,82484,4
13632.0,84347,12
13632.0,84378,12
13632.0,84380,12
13632.0,84536A,48
13632.0,84836,12
13632.0,84879,32
13632.0,85014A,3
13632.0,85123A,32
13634.0,20685,2
13634.0,20711,3
13634.0,21080,2
13634.0,21172,1
13634.0,21175,2
13634.0,21181,1
13634.0,21326,3
13634.0,21390,24
13634.0,21485,3
13634.0,21524,1
13634.0,21621,2
13634.0,21733,6
13634.0,21770,1
13634.0,21903,1
13634.0,21928,4
13634.0,21929,1
13634.0,21930,2
13634.0,21931,6
13634.0,21932,1
13634.0,21933,1
13634.0,21936,2
13634.0,21974,2
13634.0,21982,12
13634.0,21984,12
13634.0,22028,12
13634.0,22113,6
13634.0,22141,3
13634.0,22142,3
13634.0,22173,2
13634.0,22178,6
13634.0,22189,6
13634.0,22352,1
13634.0,22386,9
13634.0,22411,10
13634.0,22413,1
13634.0,22423,7
13634.0,22469,4
13634.0,22470,9
13634.0,22571,4
13634.0,22626,1
13634.0,22659,1
13634.0,22697,4
13634.0,22698,4
13634.0,22794,2
13634.0,22795,5
13634.0,22804,5
13634.0,22851,3
13634.0,22900,2
13634.0,22909,6
13634.0,22950,2
13634.0,22957,2
13634.0,22961,1
13634.0,22971,3
13634.0,22988,12
13634.0,23103,24
13634.0,23173,4
13634.0,23174,4
13634.0,23175,4
13634.0,23254,1
13634.0,23275,3
13634.0,23284,2
13634.0,23344,4
13634.0,23382,1
13634.0,47566,4
13634.0,47566B,3
13634.0,48129,1
13634.0,48138,6
13634.0,48184,1
13634.0,48194,7
13634.0,72741,9
13634.0,82483,4
13634.0,82486,4
13634.0,82600,2
13634.0,84692,1
13634.0,84879,16
13634.0,85049E,3
13634.0,85049G,3
13634.0,85053,2
13634.0,85099B,9
13634.0,85123A,3
13634.0,85152,2
13635.0,21479,4
13635.0,21703,12
13635.0,21790,12
13635.0,21791,12
13635.0,21890,6
13635.0,21892,12
13635.0,21912,4
13635.0,22111,3
13635.0,22113,4
13635.0,22144,12
13635.0,22174,12
13635.0,22534,24
13635.0,22548,12
13635.0,22549,12
13635.0,22555,12
13635.0,22620,12
13635.0,22621,12
13635.0,22622,2
13635.0,22623,3
13635.0,22633,12
13635.0,22654,3
13635.0,22816,12
13635.0,22818,12
13635.0,22865,12
13635.0,22866,12
13635.0,22950,12
13635.0,23083,6
13635.0,23229,6
13635.0,23241,6
13635.0,23293,8
13635.0,23318,6
13635.0,23320,12
13635.0,23351,12
13635.0,23354,12
13635.0,23356,3
13635.0,23439,12
13635.0,23503,12
13635.0,84947,12
13635.0,85049A,12
13635.0,85123A,12
13636.0,20679,3
13636.0,20682,6
13636.0,20718,10
13636.0,20724,10
13636.0,20727,10
13636.0,20981,12
13636.0,20996,24
13636.0,21259,2
13636.0,21314,24
13636.0,21481,4
13636.0,21703,12
13636.0,21754,3
13636.0,21755,6
13636.0,21877,12
13636.0,22139,3
13636.0,22212,6
13636.0,22219,12
13636.0,22227,24
13636.0,22356,10
13636.0,22381,5
13636.0,22384,10
13636.0,22418,24
13636.0,22423,1
13636.0,22457,6
13636.0,22487,5
13636.0,22577,24
13636.0,22610,36
13636.0,22855,12
13636.0,23112,2
13636.0,23311,6
13636.0,23321,12
13636.0,84832,12
13636.0,85066,6
13636.0,85123A,6
13637.0,20676,12
13637.0,20677,8
13637.0,20725,12
13637.0,20728,10
13637.0,20914,2
13637.0,21155,2
13637.0,21218,6
13637.0,21314,4
13637.0,21385,8
13637.0,21430,7
13637.0,21531,10
13637.0,21558,2
13637.0,21559,4
13637.0,21561,2
13637.0,21899,2
13637.0,21901,10
13637.0,21936,2
13637.0,21975,4
13637.0,22139,2
13637.0,22156,3
13637.0,22197,22
13637.0,22296,1
13637.0,22352,2
13637.0,22382,7
13637.0,22385,10
13637.0,22386,10
13637.0,22417,2
13637.0,22424,2
13637.0,22457,6
13637.0,22464,2
13637.0,22469,6
13637.0,22558,4
13637.0,22662,1
13637.0,22668,5
13637.0,22766,8
13637.0,22795,2
13637.0,22840,1
13637.0,22969,12
13637.0,23103,4
13637.0,23206,5
13637.0,82580,5
13637.0,84596F,8
13637.0,84755,8
13637.0,84836,12
13637.0,84970L,4
13637.0,84978,6
13637.0,84991,2
13637.0,85123A,12
13637.0,M,1
13639.0,21889,12
13639.0,21890,6
13639.0,21974,12
13639.0,21976,24
13639.0,21980,24
13639.0,21985,24
13639.0,22077,144
13639.0,22079,10
13639.0,22082,10
13639.0,22086,18
13639.0,22491,12
13639.0,22561,12
13639.0,22584,6
13639.0,22619,4
13639.0,22620,12
13639.0,22910,12
13639.0,22950,24
13639.0,22965,6
13639.0,22966,12
13639.0,23294,60
13639.0,23319,6
13639.0,23320,48
13639.0,23354,12
13639.0,23378,24
13639.0,84987,12
13639.0,84991,24
13642.0,20685,1
13642.0,20727,1
13642.0,20754,2
13642.0,21034,2
13642.0,21035,1
13642.0,21124,1
13642.0,21169,1
13642.0,21172,1
13642.0,21900,1
13642.0,22109,2
13642.0,22191,1
13642.0,22333,1
13642.0,22371,2
13642.0,22374,1
13642.0,22384,1
13642.0,22435,2
13642.0,22439,10
13642.0,22488,2
13642.0,22607,1
13642.0,22636,2
13642.0,22846,1
13642.0,22895,1
13642.0,22900,1
13642.0,22904,1
13642.0,22926,3
13642.0,23077,20
13642.0,23184,1
13642.0,84596F,3
13642.0,84978,12
13644.0,21164,6
13644.0,21165,12
13644.0,21169,12
13644.0,21174,12
13644.0,21175,12
13644.0,21181,12
13644.0,21390,24
13644.0,21770,2
13644.0,21903,12
13644.0,21907,12
13644.0,21908,12
13644.0,22114,4
13644.0,22115,12
13644.0,22141,6
13644.0,22142,12
13644.0,22144,6
13644.0,22161,24
13644.0,22178,6
13644.0,22297,24
13644.0,22427,3
13644.0,22470,6
13644.0,22571,12
13644.0,22577,12
13644.0,22578,24
13644.0,22579,24
13644.0,22595,12
13644.0,22670,12
13644.0,22672,12
13644.0,23129,4
13644.0,23130,8
13644.0,23146,4
13644.0,23165,12
13644.0,23166,12
13644.0,23238,6
13644.0,23298,3
13644.0,23300,12
13644.0,23313,5
13644.0,23323,6
13644.0,23328,4
13644.0,23329,12
13644.0,23330,12
13644.0,23332,12
13644.0,23333,12
13644.0,23356,3
13644.0,23399,12
13644.0,23534,3
13644.0,23535,4
13644.0,35961,12
13644.0,47566,4
13644.0,82551,12
13644.0,82552,12
13644.0,82578,12
13644.0,82580,12
13644.0,82581,12
13644.0,82582,12
13644.0,82600,12
13644.0,84029G,4
13644.0,85150,6
13647.0,15036,24
13647.0,20728,20
13647.0,20970,4
13647.0,21175,12
13647.0,21181,12
13647.0,21212,24
13647.0,21912,4
13647.0,21929,10
13647.0,21930,10
13647.0,21975,48
13647.0,21977,24
13647.0,22192,2
13647.0,22271,12
13647.0,22273,6
13647.0,22274,12
13647.0,22384,10
13647.0,22411,10
13647.0,22568,4
13647.0,22570,4
13647.0,22607,2
13647.0,22749,12
13647.0,22751,12
13647.0,22969,24
13647.0,23147,12
13647.0,23199,20
13647.0,23203,20
13647.0,23206,20
13647.0,23207,10
13647.0,23209,20
13647.0,23230,25
13647.0,23284,2
13647.0,23306,12
13647.0,23307,24
13647.0,23342,2
13647.0,23581,10
13647.0,23582,10
13647.0,23583,10
13647.0,48111,2
13647.0,48188,2
13647.0,82482,6
13647.0,82494L,6
13647.0,84077,96
13647.0,84879,24
13647.0,84992,24
13647.0,85066,2
13650.0,15056N,3
13650.0,21533,6
13650.0,21535,12
13650.0,21669,12
13650.0,21673,24
13650.0,21746,12
13650.0,21790,12
13650.0,21868,24
13650.0,21914,12
13650.0,22084,24
13650.0,22147,12
13650.0,22189,4
13650.0,22192,4
13650.0,22296,12
13650.0,22348,12
13650.0,22379,10
13650.0,22382,10
13650.0,22383,20
13650.0,22423,5
13650.0,22457,6
13650.0,22469,12
13650.0,22488,12
13650.0,22553,12
13650.0,22596,12
13650.0,22614,24
13650.0,22697,6
13650.0,22734,12
13650.0,22749,4
13650.0,22771,12
13650.0,22784,3
13650.0,22952,48
13650.0,23110,4
13650.0,23201,20
13650.0,23203,20
13650.0,23207,10
13650.0,23240,6
13650.0,23293,8
13650.0,23312,4
13650.0,23318,6
13650.0,23319,6
13650.0,23320,12
13650.0,23342,2
13650.0,23343,10
13650.0,23367,16
13650.0,35970,12
13650.0,47566,8
13650.0,48138,2
13650.0,82482,6
13650.0,85014B,3
13650.0,85123A,30
13652.0,21108,18
13652.0,21380,6
13652.0,21485,3
13652.0,21914,24
13652.0,21915,24
13652.0,22112,6
13652.0,22418,24
13652.0,22584,6
13652.0,22621,12
13652.0,22633,24
13652.0,22759,12
13652.0,22835,8
13652.0,22865,12
13652.0,22866,24
13652.0,22867,24
13652.0,23129,4
13652.0,23207,10
13652.0,23503,12
13652.0,23504,12
13652.0,48111,2
13652.0,48188,2
13652.0,48194,2
13652.0,71477,8
13652.0,84050,12
13652.0,84077,96
13652.0,84946,12
13652.0,85123A,6
13654.0,15036,24
13654.0,16156S,25
13654.0,16237,30
13654.0,17003,36
13654.0,20725,10
13654.0,20727,20
13654.0,20974,24
13654.0,20981,12
13654.0,21156,8
13654.0,21232,12
13654.0,21479,4
13654.0,21481,4
13654.0,21495,25
13654.0,21498,25
13654.0,21506,12
13654.0,21507,12
13654.0,21703,12
13654.0,21704,12
13654.0,21746,12
13654.0,21790,12
13654.0,21878,36
13654.0,21888,8
13654.0,21912,8
13654.0,22029,12
13654.0,22084,18
13654.0,22131,6
13654.0,22139,3
13654.0,22141,6
13654.0,22144,6
13654.0,22148,12
13654.0,22149,6
13654.0,22150,6
13654.0,22241,12
13654.0,22273,6
13654.0,22326,18
13654.0,22327,12
13654.0,22328,6
13654.0,22356,10
13654.0,22385,10
13654.0,22431,6
13654.0,22432,6
13654.0,22491,12
13654.0,22550,4
13654.0,22561,12
13654.0,22563,12
13654.0,22580,6
13654.0,22595,12
13654.0,22605,2
13654.0,22610,36
13654.0,22619,4
13654.0,22633,12
13654.0,22637,4
13654.0,22644,12
13654.0,22662,10
13654.0,22741,48
13654.0,22865,12
13654.0,22906,12
13654.0,22941,2
13654.0,22943,3
13654.0,22983,12
13654.0,23076,24
13654.0,23126,4
13654.0,23190,12
13654.0,23203,10
13654.0,23204,10
13654.0,23207,10
13654.0,23209,20
13654.0,23230,25
13654.0,23231,25
13654.0,23264,12
13654.0,23266,12
13654.0,23298,3
13654.0,23311,6
13654.0,23320,12
13654.0,23349,12
13654.0,23351,12
13654.0,23352,12
13654.0,47566,4
13654.0,51014A,48
13654.0,84029E,4
13654.0,84536A,16
13654.0,84997A,4
13654.0,84997B,4
13654.0,84997D,8
13654.0,85099B,10
13655.0,21213,24
13655.0,21533,3
13655.0,21843,1
13655.0,21932,10
13655.0,21935,10
13655.0,21975,24
13655.0,22139,6
13655.0,22189,4
13655.0,22383,10
13655.0,22431,6
13655.0,22432,6
13655.0,22499,3
13655.0,22501,2
13655.0,22502,4
13655.0,22610,36
13655.0,22624,2
13655.0,22665,12
13655.0,22693,24
13655.0,22721,3
13655.0,22726,4
13655.0,22750,4
13655.0,22776,4
13655.0,22898,8
13655.0,22904,6
13655.0,23206,30
13655.0,23209,10
13655.0,23295,8
13655.0,23302,12
13655.0,23333,12
13656.0,20719,5
13656.0,20723,5
13656.0,20724,10
13656.0,20727,10
13656.0,20992,24
13656.0,20996,24
13656.0,21174,2
13656.0,21328,2
13656.0,21668,2
13656.0,21669,2
13656.0,21670,1
13656.0,21671,1
13656.0,21672,1
13656.0,21673,5
13656.0,21907,2
13656.0,22355,5
13656.0,22356,5
13656.0,22384,10
13656.0,22457,12
13656.0,22610,36
13656.0,22629,2
13656.0,23184,4
13656.0,23204,10
13656.0,82580,6
13656.0,84879,8
13656.0,84970L,12
13656.0,84970S,12
13656.0,85152,3
13658.0,15056BL,4
13658.0,20685,2
13658.0,20712,10
13658.0,20727,10
13658.0,20728,10
13658.0,21210,12
13658.0,21231,12
13658.0,21668,12
13658.0,21669,12
13658.0,21670,12
13658.0,21671,12
13658.0,21672,12
13658.0,21673,12
13658.0,21790,12
13658.0,21892,12
13658.0,21912,8
13658.0,22112,6
13658.0,22138,3
13658.0,22385,20
13658.0,22423,12
13658.0,22431,6
13658.0,22432,6
13658.0,22551,12
13658.0,22553,24
13658.0,22554,12
13658.0,22561,12
13658.0,22605,2
13658.0,22623,6
13658.0,22644,12
13658.0,22645,12
13658.0,22646,12
13658.0,22662,10
13658.0,22663,30
13658.0,22690,2
13658.0,22835,4
13658.0,22898,8
13658.0,22899,6
13658.0,22951,24
13658.0,22989,6
13658.0,23050,2
13658.0,23052,2
13658.0,23199,20
13658.0,23201,40
13658.0,23202,30
13658.0,23203,30
13658.0,23206,10
13658.0,23207,10
13658.0,23284,8
13658.0,23306,12
13658.0,23343,20
13658.0,23344,20
13658.0,23355,4
13658.0,23581,10
13658.0,23582,20
13658.0,47591D,8
13658.0,48138,6
13658.0,84077,48
13658.0,84987,12
13659.0,17003,36
13659.0,20679,3
13659.0,20728,10
13659.0,20828,9
13659.0,21034,5
13659.0,21380,12
13659.0,21385,24
13659.0,21506,12
13659.0,21558,4
13659.0,21559,4
13659.0,21915,12
13659.0,21967,12
13659.0,21985,24
13659.0,21986,12
13659.0,22411,10
13659.0,22413,12
13659.0,22470,6
13659.0,22501,1
13659.0,22502,1
13659.0,22505,3
13659.0,22507,3
13659.0,22697,2
13659.0,22752,1
13659.0,22771,12
13659.0,22772,12
13659.0,22796,2
13659.0,22907,6
13659.0,22963,6
13659.0,22966,1
13659.0,22969,12
13659.0,22983,12
13659.0,23169,6
13659.0,23174,2
13659.0,23300,2
13659.0,35961,24
13659.0,82484,6
13659.0,82582,2
13659.0,84879,10
13659.0,84991,24
13659.0,85123A,3
13662.0,15036,12
13662.0,22174,12
13662.0,22485,2
13662.0,22492,36
13662.0,22549,24
13662.0,22704,25
13662.0,22725,4
13662.0,22736,10
13662.0,22916,12
13662.0,22917,12
13662.0,22918,12
13662.0,22919,12
13662.0,22920,12
13662.0,22921,12
13662.0,22941,4
13662.0,22986,25
13662.0,23052,2
13662.0,23108,2
13662.0,23172,12
13662.0,23184,8
13662.0,23201,10
13662.0,23206,10
13662.0,23207,30
13662.0,23209,10
13662.0,23231,25
13662.0,23234,6
13662.0,23242,6
13662.0,23247,6
13662.0,23318,12
13662.0,47566,4
13667.0,20751,3
13667.0,20974,1
13667.0,20979,1
13667.0,20992,1
13667.0,20996,2
13667.0,21156,1
13667.0,21733,1
13667.0,21770,1
13667.0,21980,1
13667.0,21984,1
13667.0,21992,1
13667.0,22138,2
13667.0,22352,3
13667.0,22371,1
13667.0,22374,1
13667.0,22411,2
13667.0,22553,2
13667.0,22555,2
13667.0,22557,2
13667.0,22616,1
13667.0,22624,1
13667.0,22625,1
13667.0,22804,1
13667.0,23254,1
13667.0,23300,1
13667.0,23302,2
13667.0,47591D,1
13667.0,82494L,3
13667.0,82551,2
13667.0,82552,2
13667.0,82578,5
13667.0,82580,6
13667.0,82581,5
13667.0,84536A,2
13667.0,85123A,1
13668.0,20679,4
13668.0,20685,2
13668.0,20719,10
13668.0,20724,30
13668.0,21165,4
13668.0,21174,8
13668.0,21175,21
13668.0,21179,6
13668.0,21181,28
13668.0,21259,4
13668.0,21380,12
13668.0,21484,4
13668.0,21485,2
13668.0,21524,1
13668.0,21533,1
13668.0,21535,1
13668.0,21539,1
13668.0,21558,60
13668.0,21559,60
13668.0,21561,12
13668.0,21621,2
13668.0,21668,96
13668.0,21669,108
13668.0,21670,100
13668.0,21671,96
13668.0,21673,110
13668.0,21733,3
13668.0,21746,4
13668.0,21754,14
13668.0,21755,17
13668.0,21756,4
13668.0,21770,1
13668.0,21811,8
13668.0,21903,8
13668.0,21908,4
13668.0,21916,8
13668.0,21918,4
13668.0,21931,10
13668.0,22077,7
13668.0,22083,3
13668.0,22089,3
13668.0,22090,2
13668.0,22112,2
13668.0,22113,2
13668.0,22158,20
13668.0,22170,2
13668.0,22178,348
13668.0,22295,24
13668.0,22297,10
13668.0,22352,24
13668.0,22355,20
13668.0,22382,10
13668.0,22411,10
13668.0,22424,1
13668.0,22427,3
13668.0,22431,23
13668.0,22432,6
13668.0,22433,21
13668.0,22435,20
13668.0,22441,2
13668.0,22467,2
13668.0,22469,20
13668.0,22470,12
13668.0,22487,1
13668.0,22493,5
13668.0,22501,4
13668.0,22502,4
13668.0,22567,6
13668.0,22570,2
13668.0,22574,6
13668.0,22578,16
13668.0,22645,72
13668.0,22646,72
13668.0,22694,17
13668.0,22737,5
13668.0,22739,5
13668.0,22752,1
13668.0,22771,36
13668.0,22776,1
13668.0,22791,12
13668.0,22798,4
13668.0,22801,1
13668.0,22804,3
13668.0,22834,1
13668.0,22846,1
13668.0,22847,1
13668.0,22865,6
13668.0,22866,4
13668.0,22867,4
13668.0,23032,18
13668.0,23035,48
13668.0,23076,24
13668.0,23077,80
13668.0,23078,24
13668.0,23103,24
13668.0,23144,36
13668.0,23154,18
13668.0,23156,18
13668.0,23158,23
13668.0,23159,16
13668.0,23169,2
13668.0,23210,35
13668.0,23212,12
13668.0,23245,2
13668.0,23266,3
13668.0,23284,1
13668.0,23306,3
13668.0,23318,2
13668.0,23319,2
13668.0,23322,4
13668.0,23323,4
13668.0,23330,20
13668.0,23333,20
13668.0,23439,6
13668.0,35970,4
13668.0,37448,11
13668.0,47566B,5
13668.0,48138,7
13668.0,48173C,4
13668.0,48184,2
13668.0,48185,3
13668.0,48188,1
13668.0,48194,1
13668.0,71053,2
13668.0,82482,18
13668.0,82483,8
13668.0,82484,14
13668.0,82486,2
13668.0,82494L,16
13668.0,82578,25
13668.0,82580,50
13668.0,82581,25
13668.0,82583,22
13668.0,82600,4
13668.0,84029G,2
13668.0,84375,2
13668.0,84755,8
13668.0,84879,8
13668.0,84946,6
13668.0,84949,12
13668.0,84970S,36
13668.0,84987,3
