user_id,book_id,rating
4078,2027,4
4078,8516,2
4078,162,3
4078,6664,4
4078,5,4
4078,483,4
4078,8,4
4078,121,4
4078,468,4
4078,2584,5
4078,3808,4
2743,3896,3
4078,1485,3
4078,5283,5
4078,2111,3
4078,8285,3
4078,1077,4
4078,5398,4
4078,5993,3
4078,4874,4
4078,7660,4
4078,6411,4
4078,9213,3
4078,8243,4
4078,6249,4
4078,1135,4
4078,959,4
733,1792,5
733,67,5
733,375,4
733,1365,4
733,11,4
733,2165,4
733,727,4
733,8538,4
733,63,4
733,4763,4
733,7963,4
733,2029,4
733,3703,4
733,28,4
733,7032,4
733,5812,3
733,3322,3
733,2024,3
733,2926,3
733,148,3
733,4441,3
733,323,3
733,8664,3
733,38,3
733,179,3
733,80,3
733,4079,3
733,1449,3
733,1835,3
733,94,3
733,3966,3
733,111,3
733,4476,3
733,6283,3
733,48,2
733,1084,2
733,479,2
733,1521,3
733,15,3
733,35,3
733,427,3
733,109,3
733,560,3
733,5626,3
733,2709,3
733,4183,3
733,1041,3
733,8,4
733,4672,4
4009,4,5
4009,3713,5
4009,100,5
4009,3066,5
4009,3273,5
4009,33,5
4009,417,5
4009,3162,4
4078,2,3
4078,23,2
4078,18,4
4078,24,4
4078,21,4
4078,27,2
4078,25,3
4078,3092,1
4078,587,3
3884,903,5
3884,35,4
4085,71,5
4085,501,2
4085,35,5
4085,57,5
4085,13,5
4085,5,2
367,3764,4
4108,22,3
4108,782,5
4108,4081,3
4108,186,4
4108,172,4
4108,132,3
4108,2304,5
4108,1184,4
4108,171,4
4108,849,4
4108,2202,5
4108,6402,5
4108,7546,5
4108,8795,5
4108,6391,4
4108,741,3
4108,66,5
4108,2302,4
4108,1843,5
4108,26,4
4108,3090,5
4108,9,4
4108,4,4
4108,57,3
4108,2188,3
4108,860,4
4108,1144,2
4108,8,5
3464,67,5
3464,2,5
3464,18,5
3464,24,5
3464,25,5
3464,27,5
3464,422,5
3464,26,3
3464,9,3
3464,145,3
4049,13,3
4049,14,3
4049,5,3
4049,42,5
4049,29,5
4049,55,3
4049,131,2
4049,79,4
4049,71,4
4049,15,4
4049,103,3
4049,264,3
4049,531,5
4049,111,2
4049,138,3
4049,2508,3
4049,305,4
4049,97,4
4049,851,3
4049,209,4
4049,87,3
4049,114,3
4049,221,4
4049,59,4
4049,358,5
4049,561,4
4049,2215,5
4049,2,2
4049,326,2
4049,1061,4
4049,1083,2
4049,125,3
4049,715,3
4049,456,3
4049,770,2
4049,1521,2
4049,2052,4
4049,1735,1
4049,1221,3
4049,369,2
4049,6257,4
82,1571,4
4009,81,5
4009,1426,4
4009,67,5
4009,46,5
4009,1694,4
4009,40,5
4009,784,5
4009,22,5
4009,57,5
4009,1547,5
4009,9,5
4009,26,5
4009,763,5
4108,4009,3
4108,2340,4
4108,75,4
4108,5,5
4108,160,4
4108,42,4
4108,44,3
2082,6610,2
2082,1231,3
2082,6049,4
1538,1055,3
1538,3248,5
1538,7664,4
1538,5084,5
4108,1457,3
4108,228,4
4108,387,4
587,410,3
4108,10,5
4108,427,4
4108,43,5
4108,559,4
4108,63,3
4141,6600,5
4141,820,5
4141,3568,5
4141,40,3
4141,5496,5
4141,707,5
4141,1487,4
4141,172,5
4141,1094,5
4108,48,4
4009,1149,4
865,4394,3
2181,225,5
2181,103,4
2181,160,3
4141,43,5
4141,3613,4
4141,57,2
4141,4,5
4141,60,4
4141,236,4
4141,867,5
4141,100,5
4141,63,3
4141,127,5
4141,9960,4
4141,1338,5
4141,461,5
4141,513,5
4141,559,5
4141,138,5
3959,7395,5
4141,778,4
4141,245,5
4141,5500,5
4141,77,5
4141,4527,4
4141,1531,4
4141,95,5
4141,597,3
4141,1167,5
4141,1367,4
4141,2326,4
4141,335,4
4141,740,5
4141,93,3
4141,70,5
4141,263,4
4141,1452,3
4141,1465,4
2724,25,3
3216,1883,4
3216,550,4
2455,592,5
3878,212,5
3878,1133,4
3878,941,5
3878,3262,4
3878,1999,4
3878,121,4
3878,701,4
3878,2403,3
3878,2806,2
3878,2601,3
3878,6383,2
3286,3892,4
3286,704,4
3286,323,3
3286,54,3
3286,205,3
3286,113,4
3286,46,3
4049,101,4
4049,1843,3
4049,3022,5
829,383,3
4174,2857,4
4174,8439,3
4174,723,3
8,5,3
8,718,5
8,264,3
8,354,1
8,576,4
8,560,2
8,3954,4
8,7309,2
8,162,3
3626,1515,4
3626,1792,5
3626,2284,2
3626,378,5
3626,94,5
3626,669,5
3626,925,5
3626,115,5
3626,11,5
3626,35,5
3626,629,5
3626,708,5
3626,1506,5
3626,2521,4
3626,5318,3
3626,222,5
3626,588,5
3626,1963,5
3626,9852,3
3626,53,5
3626,345,5
3626,7,5
3626,19,5
3626,155,5
3626,161,5
3626,9111,5
8,2926,3
3626,723,4
3626,2612,3
8,94,4
3626,5037,3
8,4602,4
3626,430,5
3626,1500,5
3626,4388,3
3626,76,5
3626,10,5
3626,270,5
3626,233,5
3626,23,5
3626,21,5
3626,25,5
3626,27,5
3626,24,5
3626,18,5
3626,2,5
3626,662,3
3626,2302,5
3626,66,5
3626,5,4
3626,131,5
3626,32,4
3626,788,5
3626,194,3
3626,116,5
3626,71,5
3626,395,4
3626,92,4
3626,64,5
3507,3069,3
3626,44,5
3626,107,5
3626,420,4
3507,55,3
3507,5,3
3507,28,3
3507,113,2
3507,58,4
3507,138,3
3507,48,4
3507,238,2
3507,1096,2
8,769,5
8,97,4
3507,11,4
8,71,3
8,13,4
3507,79,4
3507,531,4
3507,1167,3
3507,84,3
8,977,5
3507,487,3
3507,660,3
3507,693,3
8,301,4
8,3349,3
8,788,1
8,79,4
8,651,4
8,2490,4
8,879,4
3626,1407,2
3626,1057,3
3626,596,2
3626,343,4
3626,1100,5
3626,5423,1
3626,3620,2
3626,2323,2
3626,1755,5
3626,1204,4
3626,706,5
3626,1189,2
3626,672,3
3626,274,5
3626,2649,4
3626,114,5
3626,6867,5
3626,13,3
3626,26,3
3626,4,5
82,229,4
4188,1449,4
4188,9295,4
4188,80,4
4188,142,3
4188,2729,5
4188,8,3
3232,1068,4
3889,2255,4
3286,40,3
3286,81,4
3286,11,3
2187,3250,3
2187,1644,4
4188,5812,4
82,387,4
4078,3966,4
4188,4210,3
4188,63,3
4188,103,5
4188,2927,4
4188,635,3
4188,5743,4
4188,179,2
4188,29,4
4188,597,3
4188,9223,4
4188,189,2
2455,961,4
2662,46,3
2662,60,4
2662,64,5
2662,186,3
2662,417,5
4078,516,4
3926,6554,5
3926,8388,5
3926,6284,5
3926,7347,5
3926,6845,5
3926,5329,5
4078,131,4
4078,2004,3
4078,32,1
4078,14,3
4078,941,2
4078,1084,4
4078,264,4
4214,3604,3
4214,1606,5
4214,11,4
4214,1267,5
4214,64,5
4214,1151,5
4214,310,3
4214,996,5
4214,207,5
4214,1226,5
4214,1232,5
4214,912,5
4214,1181,5
4214,1067,5
4214,25,5
4214,2,5
4214,27,5
4214,8,1
4214,24,5
4214,21,5
4214,18,5
4214,23,5
4214,26,5
4214,50,4
4214,33,2
4214,28,3
4214,32,5
4214,115,2
4214,22,3
4214,57,4
4214,9,5
4214,45,1
4214,4,4
4214,1145,3
4214,4478,5
4214,90,5
4214,7840,3
4214,15,4
3889,448,1
3222,8703,4
4214,2277,5
4214,2746,5
4214,266,5
4214,2184,5
4214,2737,5
4214,2012,5
4214,3223,5
4214,2214,5
4214,1746,5
4188,489,5
4188,95,3
4188,229,2
4188,7684,3
4188,6400,4
4188,123,4
4188,606,4
4188,4748,3
3752,263,4
3752,700,3
1463,115,5
1463,46,4
1463,67,4
4012,46,5
1472,5057,3
1472,219,3
2931,3721,5
2931,32,3
4188,75,2
4188,1189,2
4188,1113,2
4188,6348,3
82,7575,4
4214,3550,1
3022,1156,3
3022,400,4
3022,1086,3
3022,2090,3
3022,2224,3
3022,1553,3
3022,2303,3
3022,2341,3
3022,2550,3
3022,2605,3
4049,7308,3
4049,500,3
4049,3452,3
515,804,5
4049,2163,5
82,71,5
82,650,5
82,172,4
82,191,5
82,5556,4
82,484,3
82,400,4
82,8361,5
82,360,5
82,2809,4
82,1797,4
82,6615,4
82,129,4
82,189,5
82,9323,5
82,5358,4
82,1161,4
82,1411,5
82,1184,4
82,2403,4
82,390,4
82,293,4
82,560,5
82,819,4
82,194,5
82,478,4
82,1357,4
4142,9513,3
4142,4,4
4142,395,4
2985,490,5
2985,1265,5
2985,839,4
4049,3333,4
4049,1279,4
3507,6896,2
3153,7683,5
1538,1311,4
1538,100,5
1538,57,3
1538,26,3
1538,5220,4
1538,33,3
1538,60,5
3507,1684,3
3670,3243,4
3704,3224,3
3704,5130,3
3704,5953,2
4174,2421,3
4174,256,4
4174,496,4
4174,2047,3
4174,1161,4
4174,2004,4
4174,80,5
4174,937,4
4174,442,3
4324,3974,5
4324,3414,5
4324,5049,5
4324,3834,4
4324,4070,4
4324,229,4
4324,43,4
4324,4014,5
4324,1210,4
4324,3138,4
4324,2821,4
4324,4698,4
4324,1112,4
4324,3904,4
4324,5567,4
4324,3002,4
4324,4592,4
4324,42,4
4324,4645,5
4324,7430,4
4324,8888,4
4324,3580,5
4324,3520,4
4324,4189,4
4324,101,4
4324,179,4
2153,11,4
865,948,3
4324,122,4
4324,4016,3
4324,2,5
4324,24,5
4324,27,5
4324,21,5
4324,18,5
4324,25,5
4324,23,5
4324,36,2
4324,9442,4
4324,851,3
4324,221,5
3724,70,4
3724,63,2
1135,2107,4
4344,33,5
4344,2,4
4344,25,5
4344,27,5
4344,24,5
4344,21,5
4344,18,5
4344,23,5
4344,13,5
4344,50,5
4344,10,5
4344,122,2
4344,211,5
4344,75,5
4344,1457,5
4344,937,5
4344,114,5
4344,132,5
4292,179,5
4292,453,2
4292,33,3
4292,1853,2
4292,150,5
4292,819,4
4292,3588,5
4292,407,5
4292,2387,1
4292,8776,1
4292,6342,1
4292,7692,1
4292,1311,2
4292,5220,2
4292,9267,1
4292,7454,1
4292,707,5
4292,26,3
4292,2136,4
4292,9854,3
4292,3156,5
4292,378,4
4292,662,5
4292,3964,5
4292,15,5
4292,111,4
4292,3979,4
4292,256,4
4292,2247,5
4347,33,3
4347,4,5
4347,6256,5
4347,4800,3
4347,5134,5
4347,4078,4
4347,4859,4
4347,7092,5
4347,3684,4
4347,7021,4
4347,1972,5
4347,82,4
4347,179,4
4347,238,5
4347,180,5
4347,2,5
4347,25,5
4347,27,4
4347,8,4
4347,24,5
4347,21,5
4347,23,4
4347,18,5
4347,26,3
4347,9,3
82,102,4
82,3387,5
4012,212,3
4364,35,5
4364,43,5
4364,11,3
4292,316,4
4292,119,3
4292,3141,3
4367,115,4
4367,11,5
4367,55,3
4367,22,4
4367,100,4
4367,36,4
4367,38,5
4367,122,4
4367,94,5
4367,40,5
4367,1144,4
4367,6636,2
4367,372,3
4367,238,3
4367,2233,2
4367,331,3
4367,1547,3
4367,777,3
4367,4005,3
4367,249,4
2931,2148,4
4108,13,4
4108,173,3
4085,219,3
4085,6963,4
4085,4868,5
4085,7,3
4085,161,4
4085,155,5
4364,94,2
4367,113,4
4367,87,4
4367,546,5
4367,284,4
4367,2051,1
4367,5,4
4367,4,4
4367,8,4
4367,13,4
4367,14,3
4367,65,3
4367,8470,3
4364,2,5
4364,18,5
4364,24,5
4364,25,5
4364,23,5
4364,21,5
4364,27,5
4364,122,1
82,6045,4
4364,109,5
4364,1465,5
4364,63,5
4364,4,5
4364,200,3
4364,270,5
4364,10,5
4364,83,5
4364,28,4
4364,3896,2
4364,87,3
4364,33,5
4364,233,3
4364,1206,2
4364,36,4
4364,1158,5
4364,287,2
4364,2720,5
4364,1168,5
4364,6390,3
4364,219,5
4344,1495,5
587,1672,4
4292,5734,4
4367,85,5
4367,95,4
4367,154,4
2716,1196,4
2716,1106,4
2716,493,3
2716,58,5
2624,1296,3
4375,9238,4
4364,790,4
1538,1970,4
1538,43,5
1538,323,3
1538,70,5
1538,1888,4
1538,94,3
4174,9830,4
4174,55,2
4174,8,5
4174,763,4
4174,468,3
4174,297,5
4174,38,3
4174,43,4
4174,90,4
4174,7,4
4174,50,3
4174,10,3
4174,122,3
4174,85,3
4174,483,4
4174,130,1
4174,66,3
4174,114,3
4174,179,2
4174,24,4
4174,23,3
4174,278,4
4174,184,4
4174,661,4
4174,391,4
4174,373,4
4174,561,4
4174,793,4
4174,4537,4
4174,1329,3
4431,5326,5
4431,225,5
4431,5238,2
4431,485,5
4431,8,4
4431,113,4
4431,1074,5
4431,167,3
4431,1955,4
4431,4634,5
4431,3169,5
4431,2875,4
4431,570,4
4431,4551,4
4431,173,5
1825,5013,4
4367,2,3
4367,18,4
4367,24,5
4367,25,4
4367,27,4
4367,21,5
4367,23,3
4347,222,5
4347,588,5
4347,1963,5
4347,350,5
4347,8581,5
4347,7,5
4347,155,4
4347,161,4
4347,19,4
4347,499,5
4347,1908,3
4347,2806,4
4347,5238,5
4347,5128,4
4347,5973,3
4347,1586,5
1240,60,3
4347,8382,3
4347,137,5
4347,554,5
4347,712,4
4347,864,4
4347,463,5
4347,1026,4
4347,832,3
4347,5171,3
4347,6763,3
4347,5340,3
4347,5825,3
4347,7633,4
4347,6923,3
4347,3824,4
4347,7041,4
4347,7150,3
4347,8008,3
4347,4423,4
4347,6325,3
4347,7996,4
4347,4757,4
4347,6585,3
4347,7512,3
4347,7911,3
4347,8998,4
4347,398,4
4347,1477,4
4347,4003,4
4347,86,3
4347,7868,3
4347,281,3
4347,498,4
4347,2209,5
4347,1096,4
4347,59,4
4347,2673,3
4347,103,4
4347,200,3
4347,1420,4
4347,975,5
4347,178,4
4347,58,3
4347,1555,3
4347,129,5
4347,699,3
4347,54,4
4347,209,5
4347,4422,3
4347,431,4
4347,28,4
4347,288,3
4347,221,5
4347,1897,4
4347,3831,3
4347,9114,5
4347,78,4
4347,9927,4
4347,7372,3
4347,207,5
4347,912,4
4347,996,3
4347,1067,3
4347,1181,3
4347,1151,3
4347,1226,3
4347,1232,3
4347,1267,3
4347,1606,5
4347,1390,3
4347,1627,3
4347,1694,3
4347,7401,5
4347,196,4
4347,37,4
4364,158,5
4364,7,3
4364,189,5
4324,265,5
4324,4800,3
4324,8753,4
4324,2355,4
4324,531,4
4324,71,3
4324,416,4
4324,125,4
4324,353,3
4324,154,4
4324,29,2
4324,714,2
4324,839,4
4324,248,5
4324,855,4
4324,530,5
4324,773,3
4324,5540,2
4324,8896,3
4324,6692,5
4324,3948,5
4324,2960,4
4324,4822,5
4324,803,5
4324,8890,5
4324,9673,5
4324,9245,5
4324,7966,5
4324,9457,5
4324,9536,5
4174,2860,4
4174,6291,4
4174,2051,3
4174,669,4
4452,2,5
4452,25,5
4452,27,5
4452,8,5
4452,24,5
4452,21,5
4452,18,5
4452,23,5
4452,26,4
4452,33,4
4452,22,5
4452,9,5
4452,122,3
4452,207,5
4452,912,5
4452,996,5
4452,1067,5
4452,1181,5
4452,1151,5
4452,1226,5
4452,1232,5
4452,1267,5
4452,1627,5
4452,1606,5
4452,1390,5
4452,4895,3
4452,3025,4
4452,6132,3
4452,538,5
4452,2013,3
4108,1185,4
4108,1465,2
3153,1537,3
4367,2600,3
4449,142,4
4449,172,3
4449,372,5
4085,26,2
4085,9,1
4085,236,4
4085,369,4
4085,853,4
4085,2148,4
4085,8010,3
4085,2808,4
4085,2416,4
4085,7056,4
4085,3500,4
4085,3393,4
4085,453,4
1009,7599,4
1009,6125,4
4174,4862,5
4174,416,4
4174,1785,3
4174,26,3
4085,132,1
4085,114,4
4085,3353,4
4085,81,5
4085,127,5
4085,9081,3
4085,8492,5
4085,2903,5
4085,5283,5
4085,84,4
4085,693,4
4085,487,3
4085,660,3
4085,575,5
4085,1592,3
4085,3797,4
4085,1564,2
4085,5343,2
4085,691,5
4085,714,5
4085,612,4
4085,1795,2
4085,2010,2
4085,117,4
4085,362,4
4085,493,5
4085,347,2
4085,292,2
4085,602,2
4085,641,4
4085,542,2
4085,1106,4
4085,1937,3
4085,3795,3
4085,2781,5
4085,70,5
4085,492,4
4085,760,4
4085,838,1
4085,1646,5
4085,2312,3
4085,4138,2
4085,8448,1
4085,388,4
4085,62,4
4324,4005,4
3752,43,5
3752,121,4
4500,4419,4
4500,2087,3
4500,326,4
4500,1311,2
4500,44,5
3752,4317,1
3752,306,4
4500,727,5
4500,22,3
4500,9960,5
4500,1675,3
4500,885,2
4500,663,3
4500,2298,4
4500,398,3
4500,60,4
4500,77,4
4500,2578,4
4500,6726,5
4500,1567,3
4500,1068,4
4500,919,3
4500,941,4
4500,198,5
4500,1221,2
4500,75,3
4500,3794,5
3884,1748,4
3884,923,4
1868,46,4
1868,212,4
1868,2029,4
1868,33,3
1558,132,3
2254,919,3
2455,323,4
82,568,5
82,637,4
82,5033,4
3153,1466,2
4530,407,5
4530,3417,5
4530,1319,5
4530,6007,4
4530,104,4
4530,815,4
4530,1121,3
4530,3929,4
4530,119,5
4530,572,4
4530,5395,3
4530,883,4
4530,522,5
4530,35,5
4530,526,4
4530,3171,3
4530,70,5
4530,492,4
4530,760,4
4530,62,5
4530,368,5
4530,480,5
4530,126,5
4530,1703,2
4530,101,4
4530,344,5
4530,372,4
4530,943,3
4530,1923,3
4530,2464,3
4530,4237,3
4530,4363,3
4530,4,5
4530,94,1
4530,8,3
4530,1381,3
4530,3468,3
4530,57,3
4530,289,5
4530,6829,3
4530,167,3
4530,322,3
4530,6887,3
4530,7817,3
4530,3960,3
4530,238,1
4530,150,3
4530,77,4
4530,377,1
4530,33,2
4530,653,3
4530,453,5
4530,1068,4
4530,22,2
4530,5385,2
4530,1133,4
4530,10,5
4530,410,3
4530,887,4
4530,1248,4
4530,68,2
4530,148,2
4530,3708,3
4530,388,4
4530,75,3
4530,26,1
4530,85,4
4530,18,3
4530,50,5
4085,1639,4
4085,6972,4
4085,387,4
4085,715,5
4538,2261,5
4538,1379,4
4530,1191,1
4344,85,5
2455,5116,5
4547,2,5
4547,25,5
4547,27,5
4547,24,5
4547,26,4
4547,21,5
4547,18,5
4547,23,5
4547,4,3
4547,28,4
4547,7,5
4547,32,3
4547,65,4
4547,14,4
4547,58,4
4547,9,4
4547,19,5
4547,29,3
4547,161,5
4547,189,5
4547,72,3
4547,168,3
4547,176,3
4547,243,3
4547,232,5
4547,305,3
4547,612,5
4547,725,5
4547,806,5
4547,936,5
4547,953,5
4547,1053,5
4547,1498,5
4547,964,5
4547,3844,3
4547,1698,5
4547,1208,4
4547,62,3
4547,937,5
4547,368,4
4547,480,5
4547,123,4
4547,86,4
4547,281,4
4547,227,4
4547,343,4
4547,596,5
4547,833,4
4547,1573,5
4547,3974,5
4547,3414,5
4547,5049,5
4547,6484,5
4547,6369,5
4547,5877,4
4547,8531,4
4547,9577,5
4547,5415,5
4547,4933,5
4547,1128,5
4547,3834,5
1037,64,4
4292,60,5
4547,1313,5
4547,5885,5
4547,4749,5
4547,2647,5
4547,6038,5
4547,1734,5
4547,85,4
4547,138,2
4547,103,5
4547,15,3
4547,48,3
4547,646,4
4547,117,3
4547,50,4
4547,618,4
4547,2625,4
4547,4688,3
3752,186,4
4547,3631,5
4547,9522,4
4547,3772,4
4562,36,5
4562,117,5
4562,1530,5
4562,3739,3
4562,1196,5
4562,241,4
4562,856,5
4562,1290,3
3493,38,5
3493,3296,1
4547,155,5
4547,157,5
4547,102,5
2187,256,5
2662,137,3
2662,1063,3
2662,308,4
2662,2193,4
4547,8753,4
4547,59,4
4547,205,5
4547,696,4
4547,898,5
4547,1533,4
4547,1993,4
4547,403,3
4547,7360,5
4547,289,5
4547,79,4
4547,341,3
4547,388,4
4547,116,5
4547,87,3
4547,84,4
4547,37,3
4547,321,4
4547,93,2
4547,278,5
3752,148,3
3752,50,5
3752,45,1
3752,223,4
4364,1064,4
4364,2026,5
4364,3210,2
4364,2763,4
4364,341,3
4364,1186,3
4364,117,5
4364,66,5
4364,95,1
4364,15,5
4364,79,4
4364,730,3
4364,131,2
4364,55,4
4364,32,5
4364,13,5
4364,80,5
4364,925,3
4364,669,3
4364,1642,1
4364,2302,2
4347,1701,5
4547,362,4
4004,273,4
4004,495,2
4004,87,5
4004,111,4
4004,81,3
4004,1171,3
4004,1231,3
4004,132,3
4004,908,1
4004,186,5
4004,304,5
4004,179,4
1558,9723,4
4547,2095,4
4547,444,4
4547,1222,2
4547,177,3
4547,296,4
4547,3562,4
4547,1431,4
4547,1809,3
4547,2947,3
4547,1396,3
4547,251,3
4547,2722,4
4547,364,4
4547,358,3
4547,7646,3
4547,1916,3
4547,6959,3
4547,3100,4
4547,2215,3
4547,335,4
4547,661,4
4547,413,4
4547,293,3
4364,26,5
4049,147,4
4049,328,4
4364,150,2
4004,265,5
4004,6726,3
4004,1051,5
4004,148,2
4643,2,3
4643,25,3
4643,27,3
4643,24,3
4643,5,4
4643,21,3
4643,18,3
4643,23,3
4643,26,1
4643,10,2
4643,7,2
4643,32,3
4643,14,3
4643,58,2
4643,55,4
4643,57,1
4643,100,1
4643,9,1
4643,1783,4
4643,899,4
4643,650,3
4643,194,1
4643,341,3
4643,79,3
4643,2366,3
4643,4341,4
891,297,4
4344,78,3
4344,472,5
4344,29,3
4344,157,4
4344,364,4
4344,798,4
4344,1348,4
4344,3274,4
4344,3047,4
4344,2176,3
4344,4877,3
4344,391,4
4344,5265,4
4344,3363,3
4344,358,5
4344,2512,4
4344,3762,3
4344,9502,4
4344,5303,4
4344,59,4
4344,158,3
4344,335,4
4344,184,4
4344,339,5
4344,1984,4
4344,661,5
4344,278,4
4344,786,4
4344,4862,5
4344,8455,5
4529,194,1
4529,130,1
4529,32,5
4529,65,4
4529,116,5
4529,4868,5
4529,43,1
4529,1338,5
4529,5,3
4529,1592,3
4529,575,4
4529,26,4
4529,14,2
4529,13,2
4529,9,5
4529,145,3
4529,138,1
4529,28,3
4529,457,4
4529,102,3
4529,3979,4
4529,693,2
4529,1972,4
4529,315,1
4529,2472,3
4529,4687,4
4529,5490,4
4529,5151,5
4529,4791,4
4529,999,5
4529,4258,5
4529,9417,3
4529,2127,5
4529,489,2
4529,321,4
4529,387,1
4529,248,3
4529,7152,4
4529,9241,4
4529,9079,4
4529,55,3
4529,3774,4
4529,62,3
3546,94,4
4529,779,4
4529,1862,3
4529,1643,3
4529,2640,4
4529,2977,3
4529,503,2
4529,58,4
4529,301,3
4529,5630,3
4529,7411,4
4529,7864,3
4529,8222,5
4529,8742,3
4529,8783,4
4529,9814,5
4529,8636,5
4529,1961,4
4529,7775,3
4174,4244,3
4529,2318,4
4594,179,5
4594,11,5
4594,45,5
4594,35,3
4643,383,4
4643,4,3
4643,238,1
4643,545,3
4643,15,3
4643,117,3
4643,245,3
4643,219,3
4643,87,4
4643,1859,4
4643,2621,4
4287,167,4
4287,5831,4
1009,273,4
4093,8928,5
4594,8492,5
4594,2844,5
4594,5119,4
4594,9436,3
4594,46,5
4594,719,5
4594,744,5
4594,606,5
4594,180,5
4594,8296,5
4594,1079,4
4594,3049,5
4594,6593,5
4004,784,5
4004,114,5
4004,256,3
4004,6552,2
4004,2107,2
4004,4614,2
4594,132,4
4585,2,5
4585,18,3
4585,25,5
4585,24,4
4585,23,3
4585,21,4
4585,27,4
4585,3941,5
4585,8393,4
4585,6681,3
4585,2413,3
4585,5214,5
4585,4017,3
4585,4310,3
4585,9727,5
4585,463,5
4585,137,5
4585,554,4
4585,712,4
4585,864,5
4585,1026,5
4585,3780,4
4585,232,5
4585,612,5
4585,725,3
4585,691,5
4585,936,3
4585,953,5
4585,1053,3
4585,703,3
4585,1498,4
4585,1900,3
4585,986,3
4585,2513,5
4585,2155,3
4585,1381,5
4585,6828,4
4585,3524,4
4585,5347,3
4585,4683,4
4585,6816,3
4585,4686,3
4585,205,5
4585,696,5
4585,898,3
4585,1217,5
4585,1533,5
4585,1633,4
4585,2347,4
4585,1993,5
4585,2604,3
4585,3128,3
4585,3477,3
4585,3340,4
4585,6665,5
4585,4192,3
4585,4251,5
4585,4579,4
4585,5290,4
4585,7260,2
4585,7214,3
4585,5928,3
4585,700,4
4585,2710,4
4585,1537,3
4585,6096,2
4585,186,5
4585,1501,3
4585,6496,3
4585,982,4
4585,44,3
4585,538,5
4585,2578,4
4585,1311,3
4585,1365,3
4585,2643,3
4585,494,3
4585,2136,1
4585,11,3
4585,9,4
4585,38,5
4585,26,4
4585,13,3
4585,101,3
4585,33,2
4585,28,2
4585,55,1
4585,287,2
4585,265,3
4585,217,5
4585,424,4
4585,4510,4
4585,4238,3
4585,453,1
4585,7138,2
4594,2720,5
4594,28,5
4594,9,5
4594,840,5
4594,872,4
4594,8,4
4594,85,5
4594,44,5
4594,266,5
4680,2,5
4680,25,5
4680,27,5
4680,8,4
4680,24,5
4680,5,4
4680,21,5
4680,18,5
4680,23,5
4680,26,3
4680,11,4
4680,13,3
4680,50,4
4680,10,5
4680,33,4
4680,115,4
4680,60,4
4594,301,4
4684,570,5
4684,1465,5
4684,9761,5
4684,47,5
4684,1094,4
4684,3613,5
4684,28,4
4684,4,5
4684,2,2
4684,25,4
4684,8,5
4684,27,3
4684,24,4
4684,21,2
4684,18,4
4684,23,2
4684,26,2
4684,13,5
4684,10,5
4684,7,4
4684,32,5
4684,65,4
4684,14,5
4684,58,5
4684,55,5
4684,36,3
4684,19,5
4684,122,1
4684,495,3
4684,483,5
4684,92,3
4684,819,5
4684,180,4
4684,6025,3
4684,682,5
4684,43,2
4529,5607,4
4529,5521,4
4529,4627,4
4529,5920,4
4529,39,4
3286,67,4
587,11,5
2187,111,3
2187,1506,4
2187,35,5
2187,925,3
2187,430,4
1710,38,5
1710,212,3
4594,461,4
4594,1847,5
4594,3493,4
4049,8298,3
4689,1774,3
4689,1827,3
4689,1549,3
4689,1289,3
4689,1476,3
4689,1233,3
4689,1225,3
4689,873,3
4689,1163,3
4689,1033,3
4689,356,3
4689,3252,5
4689,125,5
4689,154,5
4689,248,5
4689,353,4
4689,530,5
4689,714,5
4689,804,4
4689,770,4
4689,50,4
4581,1055,4
4581,523,4
4581,1845,4
4581,401,2
4581,38,2
4581,436,5
4581,1133,5
4581,8452,4
4581,9025,5
4581,895,5
4581,5146,5
4581,5315,3
4581,495,5
4581,570,4
4581,779,5
4581,5932,3
4581,2284,3
4581,662,3
4581,378,4
4581,1184,4
4581,476,5
4581,1005,4
4581,325,5
4581,704,4
4581,2089,3
4581,669,4
4581,925,4
4581,4108,4
4581,6125,5
4594,489,5
4581,101,4
4581,25,5
4581,550,5
4581,344,4
4581,4614,3
4581,21,3
4581,2,4
4581,18,3
4581,24,5
4581,32,4
4581,5,4
4581,8,3
4581,7,2
4581,23,3
4581,62,5
4581,621,5
4581,959,2
4581,66,5
4581,468,2
4581,80,3
4581,3106,4
4581,43,2
4581,265,5
4581,36,5
4581,1976,1
4581,162,5
4581,9967,3
4581,828,4
4581,3808,4
4581,4640,4
4581,228,2
4581,1255,4
4581,22,2
4581,108,1
4581,78,1
4689,937,3
1553,1135,2
4684,2339,5
4684,709,5
4684,401,1
4684,130,4
4684,131,5
4684,2193,3
4684,3,1
4684,37,3
4684,641,5
4684,1265,5
4684,490,5
4684,5301,4
4684,4999,5
4684,8037,4
4594,2600,4
4702,251,4
4702,358,4
4702,4154,5
4702,5,4
4702,227,4
4702,7868,3
4702,461,4
4702,81,5
4702,50,4
4702,59,3
4702,2475,3
4702,245,4
4702,544,3
4702,11,5
4702,67,5
4702,674,4
4702,32,3
4702,33,4
4702,1478,4
4705,194,5
4214,1806,1
4214,1317,2
4214,44,5
4214,686,4
4214,908,4
4214,331,4
4214,616,5
4214,1685,3
4594,14,5
4594,8864,5
4594,7089,5
4594,200,5
4594,4383,5
4594,1927,5
4594,731,5
4594,225,5
4594,5,4
4594,5382,5
4594,935,5
4581,4103,4
4594,515,5
2605,1234,3
2605,699,4
