user,item,rating
10344,27,5
10344,21,4
10344,58,4
10344,9,2
10344,122,2
10344,3568,4
10344,534,5
10344,1185,4
10344,793,4
10344,87,4
10344,229,5
10344,85,5
10344,59,4
10344,251,3
10344,129,4
10344,116,3
10344,444,4
10344,357,3
10344,391,5
10344,154,4
10344,646,3
10344,117,5
10344,184,5
10344,595,1
10344,335,3
6397,208,4
10344,241,4
10344,248,4
10344,410,3
10344,1010,5
10344,1255,4
10344,550,4
10344,531,3
10344,1060,5
1553,325,4
10344,337,5
10344,733,3
10344,354,3
10344,574,4
10344,758,4
10344,372,3
10344,344,3
10344,1392,3
10344,765,3
10344,350,3
7636,115,4
10339,425,5
10339,1571,3
10339,323,5
10339,1641,3
10339,1980,5
10339,138,3
10339,172,3
10339,248,3
10339,468,3
10339,297,3
10339,271,3
10339,824,3
10339,1580,3
10339,90,3
10339,402,3
10344,75,2
10344,310,3
10344,1221,3
10344,138,3
10344,79,3
10344,544,3
10344,681,4
10344,2365,3
10344,2240,4
10344,1489,3
10344,278,4
10344,1956,3
10344,373,4
10344,621,2
10344,416,4
10344,1196,4
10344,1530,4
10344,679,5
10344,2490,4
10344,1707,3
4524,91,3
8703,834,5
8703,1653,4
8703,449,5
8703,1779,4
8703,1636,4
8703,491,5
10363,2658,3
10363,3000,5
10363,2881,5
10363,3359,5
10363,2936,4
10363,937,5
10363,450,5
10363,891,5
10363,1034,5
10363,1127,5
10363,1228,5
10363,1340,5
10363,1304,5
10363,1363,5
10363,1394,5
10363,1630,5
10363,1602,5
10363,137,4
10363,463,4
10363,712,5
10363,864,5
10363,1026,5
10363,165,5
10363,3,4
10363,56,4
10363,49,4
10363,73,4
10363,2,5
10363,25,5
10363,27,5
10363,18,5
10363,24,5
10363,23,5
10363,122,2
10363,219,5
10363,41,5
10363,151,5
10363,214,5
10363,175,5
10363,1155,5
10363,1298,5
10363,1554,5
8749,16,4
8749,98,4
6971,17,5
10344,197,4
10344,563,4
10344,631,3
10344,652,3
10344,624,3
10344,724,3
10363,97,5
10363,322,4
10363,1496,5
10363,189,5
10363,345,2
10363,7,5
10363,964,4
10363,1343,3
10363,2291,4
10363,153,4
10363,134,4
10363,1254,4
10363,1356,4
10363,1391,5
10363,2195,5
10363,71,4
858,228,1
980,930,3
980,195,4
5271,1640,3
4530,1256,4
4530,17,3
4530,1,4
4530,16,2
3284,31,4
2845,81,4
4524,1626,5
4524,1760,5
4524,20,4
2860,3,5
2860,49,5
2860,52,5
2860,56,5
2860,1902,4
2860,1986,4
2860,81,4
2860,358,5
8273,692,4
400,17,5
400,709,4
949,16,5
949,1083,3
949,943,4
4817,201,5
10422,56,1
10422,586,5
10422,44,5
10422,107,5
10422,152,1
10422,622,5
10422,157,5
10422,102,5
10422,579,5
10422,296,5
10422,971,3
10422,454,5
10422,549,5
10422,10,5
10422,464,5
10422,13,3
10422,43,5
10422,15,5
10422,37,1
10422,52,1
10422,36,5
10422,49,1
10422,5,2
10422,133,4
10422,33,5
10422,70,5
10422,63,5
10422,131,2
10422,29,3
10422,58,5
10422,125,5
10422,79,5
10422,32,3
10422,76,5
10422,59,5
10422,48,2
10422,341,5
10422,23,5
10422,90,5
10422,160,5
10422,230,5
10422,559,5
10422,514,5
10422,9,5
10422,64,1
10422,138,3
10422,154,5
10422,1167,3
10422,204,5
10422,512,5
10422,271,5
10422,60,5
10422,339,3
10422,1367,3
10422,413,5
10422,77,4
10422,364,5
10422,251,5
10422,361,5
10422,457,4
10422,386,5
10422,375,5
10422,51,5
10422,715,2
10422,2142,5
10422,531,5
10422,298,3
10422,1186,5
10422,134,5
10422,855,5
10422,197,4
10422,278,5
10422,879,1
10422,664,5
10422,234,5
10422,1381,4
10422,443,4
10422,545,5
10422,343,2
10422,626,5
10422,492,3
10422,773,5
10422,615,5
10422,398,5
10422,355,5
10422,856,5
4368,90,3
4368,1573,3
7028,197,4
7028,563,4
7028,558,5
7028,652,4
7028,724,4
7028,624,4
7028,2090,5
7028,1553,5
7028,2224,5
7028,2303,5
7028,246,3
7028,449,3
7028,1034,4
7028,1127,4
7028,1228,4
7028,1340,4
7028,1304,4
7028,1363,4
7028,1450,4
3222,239,5
3222,1646,3
3222,2312,3
3120,16,3
3222,168,4
3222,422,5
3222,50,5
3222,49,3
3222,187,3
3222,184,5
3222,519,3
3222,1678,4
2082,16,4
10422,563,5
4838,1598,3
10422,415,5
10422,541,5
10422,2927,5
10422,1335,5
10422,1629,5
10422,389,3
10422,527,5
4485,287,4
4485,197,5
4485,527,4
10422,1452,5
10422,2577,4
10422,486,5
10422,2007,5
10422,326,5
10422,597,5
10422,28,5
10422,1290,5
10422,1616,5
10422,1255,2
10422,868,5
2860,104,3
10176,981,3
10176,703,4
82,1136,4
82,2464,4
82,682,4
4292,195,3
10451,934,4
10451,116,3
10451,646,1
10451,265,4
10451,337,5
10451,391,4
10451,718,5
10451,544,4
10451,321,5
10451,85,5
10451,959,4
10451,102,5
10451,410,1
10451,1135,3
10451,50,3
10451,1639,3
10451,707,2
9506,1882,4
10453,4,5
10453,5,3
10453,14,3
10453,32,5
10453,29,4
10453,58,3
10453,71,3
10453,72,3
10453,86,3
10453,15,4
10453,7,5
10453,19,4
10453,3,4
10453,13,5
10453,55,4
10453,54,2
10453,70,5
10453,49,4
10453,52,5
10453,545,3
10453,375,5
10453,738,4
10453,37,5
10453,2015,2
10453,138,4
10453,606,5
10453,559,3
10453,1056,4
10453,929,5
10453,305,4
10453,189,5
10453,168,5
10453,155,4
10453,161,4
10453,395,1
10453,493,5
10453,173,4
10453,102,3
10453,513,5
10453,90,3
10453,271,5
10453,611,2
10453,641,5
10453,489,5
10453,496,3
10453,283,5
10453,362,5
10453,512,4
10453,176,1
10453,281,2
10453,492,3
10453,464,5
10453,498,1
10453,95,3
10453,116,3
10453,123,2
10453,145,2
10453,332,4
10453,174,3
10453,542,4
10453,243,4
10453,292,4
10453,602,4
10453,612,4
10453,241,4
10453,725,4
10453,705,3
10453,1139,3
10453,760,5
10453,505,3
10453,838,4
10453,806,5
10453,1248,4
10453,1053,4
10453,953,2
10453,1208,3
10453,1900,3
10453,1123,3
10453,1980,5
10453,1357,3
10453,1646,4
10453,56,2
10453,1168,3
10453,1277,4
10453,1330,3
10453,1061,3
9887,960,4
10469,4,3
10469,8,2
10469,5,2
10469,50,4
10469,14,1
10469,29,4
10469,42,4
10469,79,1
10469,83,3
10469,57,5
10469,33,5
10469,22,4
10469,40,5
10469,118,3
10469,261,3
10469,26,4
10469,11,5
10469,15,3
10469,82,4
10469,92,3
10469,236,4
10469,127,3
10469,38,4
10469,10,2
10469,76,3
10469,44,2
10469,75,3
10469,136,4
10469,78,4
10469,108,4
10469,228,4
10469,9,4
10469,122,3
10469,303,1
10469,1079,3
10469,45,1
10469,851,3
10469,1311,3
10469,315,1
10469,85,4
10469,231,5
10469,710,4
10469,306,4
10469,326,3
10469,847,4
10469,719,5
5704,869,4
5616,169,4
8286,152,2
8286,981,3
8286,197,3
8286,527,3
8286,414,2
10451,943,4
10451,108,2
10451,1335,1
10451,1149,2
10451,1244,1
10451,492,3
10451,760,4
3153,195,4
10451,1204,3
10451,1014,3
10451,519,3
10451,681,4
10451,740,4
10451,2556,3
10451,1489,3
10451,1956,3
10451,1493,4
10451,497,1
10451,154,3
10451,387,2
10451,530,4
10451,627,4
10485,8,4
10485,4,3
10485,14,3
10485,101,4
10485,29,3
10485,79,4
10485,33,5
10485,22,2
10485,26,4
10485,82,2
10485,2,5
10485,7,5
10485,19,5
10485,62,5
10485,53,5
10485,3,5
10485,228,2
10485,436,5
10485,25,5
10485,18,5
10485,24,5
10485,23,5
10485,345,5
10485,758,5
10485,113,4
10485,97,5
10485,929,5
10485,179,5
10485,779,5
10485,715,4
10485,264,5
10485,5,4
10485,154,3
10485,531,1
10485,157,4
10485,204,4
10485,161,5
10485,425,3
10485,60,3
10485,52,4
10485,56,4
10485,85,4
10485,90,2
10485,387,4
10485,271,4
10485,205,5
5271,2190,2
5271,169,5
10485,95,5
8537,167,3
8537,322,4
8537,312,3
1658,16,4
2181,256,4
2181,2897,3
2187,414,3
10485,221,5
2860,1640,4
10485,81,4
10485,102,4
5298,1640,4
2918,825,3
5616,2193,3
7351,1021,5
5616,409,5
323,131,4
323,5,4
323,595,3
323,35,5
323,1025,4
323,174,4
858,1520,3
10485,1210,4
5297,228,3
4485,563,4
4485,631,4
4485,624,4
4485,724,4
4485,748,5
8851,710,4
10485,1112,4
9752,757,4
9752,719,4
9752,744,4
9752,790,5
9752,114,3
7413,2114,4
10559,4,3
10559,8,4
10559,50,4
10559,32,1
10559,94,5
10559,28,4
10559,33,4
10559,57,3
10559,40,2
10559,100,5
10559,115,3
10559,118,3
10559,111,4
10559,121,4
10559,82,4
10559,236,5
10559,398,3
10559,508,3
10559,62,5
10559,38,3
10559,137,3
10559,55,5
10559,48,4
10559,70,5
10559,228,2
10559,104,2
10559,480,5
10559,368,4
10559,323,4
10559,249,3
10559,474,4
10559,195,3
10559,657,4
10559,95,3
10559,387,3
10559,1074,4
10559,838,5
10559,1213,5
10559,760,4
10559,492,5
10559,1869,3
7636,31,5
4524,957,5
10559,550,4
10559,297,4
10176,1315,4
2535,284,4
2535,233,4
2535,115,4
2535,819,3
2535,264,4
4482,474,4
2535,8,5
2535,48,4
2535,229,4
2535,85,5
2535,251,5
2535,125,4
2535,50,5
2535,180,4
2535,102,4
2535,1168,4
2535,154,4
2535,184,4
2535,335,4
2535,635,3
2535,138,3
2535,296,5
2535,60,3
2535,158,4
2535,1676,4
2535,304,4
2535,364,4
2535,326,4
2535,546,5
2535,887,3
2535,570,4
2535,860,3
2535,136,3
2535,1099,3
2535,278,5
2535,709,4
2535,941,4
2535,1159,3
2535,381,3
5298,224,4
7105,441,4
7816,5,2
7816,179,5
7816,8,2
8745,36,4
8745,538,3
4012,142,5
4012,3,3
4838,1021,5
9752,87,4
2777,396,3
2777,1293,4
2918,273,4
2918,148,5
2918,1171,3
2918,131,3
2918,386,4
2918,58,3
5335,56,4
5335,49,3
5335,52,3
5335,212,4
5335,3,3
5335,62,4
10176,784,3
858,371,3
858,55,4
858,492,2
858,1574,4
858,972,3
8056,16,3
8056,169,3
8056,249,5
8056,216,3
8056,768,5
9808,948,3
10559,2487,3
10559,167,3
10559,322,5
10559,337,3
10559,1572,4
10559,282,4
10559,2170,3
10559,1768,3
10559,1089,3
10559,1722,3
10559,2677,4
10559,2501,3
10559,2489,4
4925,2976,5
5927,195,4
5927,1707,4
5927,373,3
10624,4,4
10624,32,3
10624,29,5
10624,58,1
10624,42,2
10624,79,4
10624,71,3
10624,103,4
10624,109,5
10624,33,5
10624,22,4
10624,118,5
10624,111,4
10624,26,5
10624,11,5
10624,2,4
10624,53,5
10624,3,4
10624,38,4
10624,43,5
10624,44,3
10624,48,4
10624,88,5
10624,74,5
10624,275,5
10624,768,4
10624,1,5
10624,422,5
10624,234,5
10624,187,3
10624,52,3
10624,49,4
10624,47,2
10624,443,3
10624,120,5
10624,37,5
10624,541,4
10624,36,5
10624,519,2
10624,51,5
10624,27,4
10624,21,5
10624,24,5
10624,781,2
10624,18,5
10624,486,4
10624,73,5
10624,263,5
10624,245,3
10624,147,5
10624,355,5
10624,875,2
10624,415,4
10624,1279,3
10624,153,5
10624,117,4
10624,241,4
10624,903,4
10624,134,5
10624,927,5
10624,80,4
10624,85,5
10624,63,4
10624,131,3
10624,102,5
10624,67,5
10624,45,3
10624,125,4
10624,59,3
10624,160,5
10624,559,4
10624,9,5
10624,130,3
10624,138,5
10624,461,3
10624,158,4
10624,1540,2
10624,747,5
10624,1259,5
10624,87,5
10624,271,4
10624,577,4
10624,1091,5
10624,511,5
10624,1336,5
10624,1473,5
10624,889,5
7816,1273,2
10451,620,2
10451,248,3
8529,1338,5
8529,41,3
8529,341,1
8529,151,3
8529,159,3
8529,175,4
8529,355,4
8529,933,3
8529,223,4
4482,1024,4
4025,930,4
5704,208,4
7413,734,4
4524,355,5
858,2026,4
1529,775,5
4870,16,4
4870,825,4
1529,256,4
1529,2117,4
8273,414,2
1658,2897,4
6529,510,4
6529,528,4
6529,722,4
6529,949,4
4719,101,4
2918,1833,5
4012,52,4
4012,56,4
2181,414,3
9995,104,5
9995,1974,5
9995,929,5
9995,768,5
9995,731,5
9995,237,5
9995,691,5
9995,578,5
9995,705,5
9995,1261,5
9995,1139,5
9995,915,4
9995,703,5
9995,865,5
9995,986,5
9995,967,5
9995,1123,5
9995,1498,5
9995,944,5
9995,1900,5
9995,911,5
9995,1589,5
9995,1423,5
9995,2352,5
9995,2155,5
9995,2979,5
9995,488,5
9995,739,5
9995,201,4
9995,1132,5
5298,1587,5
4012,441,3
3584,1602,5
2082,98,4
2082,92,3
2082,1892,2
2082,24,4
2082,45,3
2082,47,4
2082,516,3
467,1655,3
7546,1597,4
7546,1159,5
3607,46,3
2777,31,5
3507,104,2
3232,16,4
467,231,3
2906,13,5
8273,1440,3
1658,256,4
3607,1378,3
10604,49,4
10604,52,4
10604,56,3
10604,834,3
10604,741,4
10604,5,3
10604,496,3
10604,425,3
10604,48,3
10604,55,4
10604,7,3
10604,62,4
10604,82,4
10604,22,3
10604,4,3
10604,38,3
10604,87,4
10604,36,5
10604,177,3
10604,94,4
10604,95,5
10604,114,4
10604,180,4
10604,213,2
10604,287,4
10604,90,3
10604,60,2
3900,1403,4
3900,791,3
2496,1738,5
10604,1480,4
10604,1857,5
10604,1863,4
5470,148,3
2777,111,3
5927,31,5
2496,1136,2
8302,1587,4
10728,1337,4
10728,1342,5
10728,1089,3
10728,2043,4
10728,2677,5
10728,2501,4
10728,2489,4
10728,2271,5
10728,2718,5
10728,2554,5
10728,2109,4
10728,2452,4
10728,2469,5
10728,2944,4
10728,3200,3
10728,2658,4
10728,3000,5
10728,2881,4
10728,3359,3
10728,3362,4
10728,2936,3
10728,666,4
10728,747,4
10728,598,4
10728,1018,4
10728,1350,3
10728,205,4
10728,918,3
10728,1286,3
10728,1137,3
10728,561,5
10728,766,5
10728,2382,4
10728,696,3
10728,207,3
10728,196,4
10728,248,4
10728,714,3
10728,297,4
10728,646,3
10728,184,5
10728,154,3
10728,321,4
10728,125,4
10728,95,4
10728,559,3
10728,63,4
10728,119,4
10728,191,5
400,1216,4
1593,98,5
1593,16,5
1593,816,3
1593,657,5
10082,137,4
1593,140,3
1593,11,4
1593,1436,3
1593,409,4
1593,955,3
1593,3,3
1593,136,3
1593,269,3
1593,75,4
1593,108,3
1593,233,4
1593,982,5
1593,274,4
1593,387,4
1593,196,3
1593,704,3
1593,397,4
1593,820,3
7685,137,5
4530,1136,3
10728,432,4
10728,789,5
10728,890,4
10728,1914,4
10728,1223,4
9506,232,5
9506,612,5
9506,725,5
9506,806,5
9506,936,5
9506,953,5
9506,1053,5
9506,553,4
9506,915,3
9506,818,2
9506,1208,4
9506,1900,4
9506,1423,4
4689,988,5
10728,90,3
10728,213,2
10728,1003,4
6507,1465,4
10728,388,4
10728,857,5
3067,791,3
3752,508,2
3067,104,4
3067,16,4
6529,187,3
939,159,4
939,1957,4
939,875,4
9887,70,4
10728,730,3
10728,824,3
6529,1396,4
6529,1056,2
6529,608,4
3222,268,4
3222,28,4
3222,59,5
3222,158,5
3222,118,3
3222,653,3
3222,1112,4
3222,1,5
3222,17,4
3222,84,3
3222,9,2
3222,380,4
4891,360,4
4891,55,4
4891,54,3
4891,117,4
4891,109,3
4891,24,4
4891,27,3
4891,29,3
4891,225,3
4891,58,3
4891,83,4
4891,45,2
4891,79,3
4891,97,2
4891,126,4
4891,219,3
4891,23,3
4891,173,4
4891,468,2
4891,129,3
4891,160,3
4891,559,2
4891,71,3
4891,321,4
4891,154,3
4891,1167,2
4891,213,2
4891,271,2
4891,191,2
4891,301,4
4891,489,3
4891,646,1
4891,354,2
4891,122,3
4891,158,4
4891,427,5
4891,362,4
4891,1094,2
4891,200,3
4891,248,3
4891,595,2
4891,701,2
4891,375,4
4891,353,4
4891,919,2
4891,570,3
4891,335,4
4891,614,2
4891,1055,3
4891,730,3
4891,727,2
4891,298,2
4891,84,2
4891,1186,2
4891,872,2
4891,855,3
4891,772,3
4891,935,3
4891,1561,3
4891,964,5
4891,1223,3
4891,1088,2
4891,829,2
4891,479,2
4891,602,3
4891,86,3
4891,1584,2
4891,637,3
4891,1160,3
4891,839,2
4891,499,3
4891,2027,3
4891,572,3
4891,347,3
4891,1521,2
4891,773,2
4891,222,2
4891,795,3
4891,1405,3
10754,4,2
10754,5,3
10754,14,5
10754,65,4
10754,35,1
10754,101,4
10754,94,4
10754,29,4
10754,28,4
10754,58,2
10754,42,5
10754,79,4
10754,83,3
10754,71,4
10754,33,5
10754,22,4
10754,121,5
10754,72,4
10754,209,4
10754,15,3
10754,92,4
10754,398,3
10754,43,5
10754,76,5
10754,89,5
10754,55,4
10754,54,5
10754,75,3
8234,87,5
8234,284,5
10754,289,5
10754,896,5
10754,476,5
10754,994,4
10754,1656,4
10754,560,4
10754,1843,5
10754,429,4
10754,1343,3
10754,1768,4
10754,1089,3
10754,1924,5
10754,2501,2
10754,2489,4
10754,2469,3
10754,3200,3
10754,2452,3
10754,3359,4
10754,60,3
10754,113,5
10754,160,5
10754,325,4
10754,95,4
10754,323,3
10754,129,4
10754,405,3
10754,301,2
10754,173,4
10754,1005,5
10754,618,4
10754,274,3
10754,503,2
10754,547,2
10754,1518,3
10754,788,4
10754,972,2
10754,2846,1
10754,1605,3
10754,3080,5
10754,47,3
10754,63,4
10754,45,2
10754,1210,3
10754,131,3
10754,341,3
10754,300,4
10754,496,3
10754,374,5
10754,570,2
10754,1586,4
10754,230,4
10754,451,3
10754,133,4
10754,59,3
10754,497,3
10754,826,4
10754,639,3
10754,514,4
10754,544,2
10754,335,4
10754,184,5
10754,373,4
6529,17,3
6529,20,3
10604,77,4
10604,350,4
10604,826,4
10604,542,3
10604,345,4
10604,368,3
10604,53,5
10604,570,3
10604,75,3
10604,81,3
10604,186,2
10604,500,3
10604,372,3
1710,1522,4
6827,339,5
6827,125,4
9995,818,5
82,743,3
6836,1536,4
6836,1638,4
6836,1989,4
6836,1759,5
6836,594,4
6836,151,3
6836,41,3
6836,2127,5
6836,157,4
6836,251,3
6836,358,2
6836,364,5
6836,391,5
6836,798,5
367,212,4
8785,121,4
4761,47,4
4761,1640,4
4761,45,4
400,748,4
5924,256,3
7204,1106,5
7204,195,5
3067,396,4
9514,674,5
9514,242,5
9514,1260,5
9514,45,5
9514,65,5
9514,21,5
9514,104,5
9514,815,5
9514,1319,5
9514,73,5
9514,23,5
9514,399,5
9514,9,5
9514,145,5
9514,201,5
9514,1459,5
9514,123,5
9514,281,5
9514,833,5
9514,1573,5
9514,1057,5
9514,963,5
9514,1388,5
9514,1733,5
9514,343,5
9514,596,5
9514,315,5
9514,114,5
10754,213,5
10784,468,3
10784,43,3
10784,13,4
10784,14,4
10784,157,5
10784,2,4
10784,7,2
10784,85,4
10784,11,5
10784,55,4
10784,83,4
10784,160,4
10784,361,4
10784,590,5
10784,476,2
10784,1800,4
10784,126,5
10784,71,4
10784,360,4
10784,276,4
10784,1223,4
10784,84,3
10784,271,4
10784,1128,5
9995,217,5
9995,1719,5
9995,898,5
9995,1533,5
9995,1633,5
9995,1993,5
9995,1878,5
9995,1783,5
9995,1064,5
9995,2026,5
9995,116,5
9995,1434,5
9995,1695,5
9995,171,5
9995,230,5
9995,471,5
10784,826,4
6768,110,4
6010,46,4
6768,767,5
6768,1133,4
6768,137,4
6768,9,4
6768,212,3
6768,150,5
6768,82,3
6768,94,4
6768,233,4
6768,148,4
6768,186,4
6768,417,5
6768,494,3
6768,669,4
8302,625,5
8302,867,4
8302,2630,4
4368,1760,4
2495,31,4
2918,98,4
9752,996,4
9752,98,4
10784,79,4
10784,103,4
10784,97,4
10784,116,3
10784,130,4
10784,341,3
10784,225,4
10784,413,4
10784,293,5
10784,529,3
10784,461,3
10784,597,3
10784,59,3
10784,375,5
10784,576,4
10784,1094,3
10784,730,2
10784,2004,5
10784,919,5
10784,2601,3
10784,658,3
10784,2051,5
10784,2172,4
949,382,5
949,572,4
8454,1657,5
8454,264,5
8454,587,4
1553,225,5
5927,615,3
5927,33,4
5927,375,3
5927,321,3
8227,109,4
858,16,4
9379,1441,3
8273,3,2
8273,16,4
10176,1540,4
6397,16,3
9722,1587,3
9722,273,2
9722,1537,2
10784,194,4
10784,595,2
10784,176,2
10784,72,4
10784,349,3
10784,305,2
10784,556,3
10784,865,4
10784,243,3
10784,1123,4
10784,1160,5
10784,1598,4
10784,1461,4
6529,1023,4
2496,1024,3
9808,100,5
9808,115,4
5335,480,5
5335,258,5
9995,97,5
9995,390,5
9820,753,5
4485,49,4
4524,933,5
4004,208,4
4004,973,4
4524,1766,5
8785,516,4
9820,365,4
9820,1199,5
3521,748,4
3521,871,3
958,977,4
10604,197,3
10604,527,4
10604,563,4
10604,558,4
10604,289,2
10604,132,5
10604,784,3
10604,361,4
10604,115,3
10604,271,4
10604,298,3
10604,133,3
4025,216,4
9514,172,5
9514,498,5
9514,134,5
9514,205,5
9514,696,5
9514,898,5
9514,1217,5
9514,1533,5
9514,1633,5
9514,1993,5
9514,937,5
9514,368,5
9514,480,5
9514,130,5
9514,87,5
9514,225,5
9514,306,5
9514,142,5
9514,304,5
9514,461,5
9514,727,5
9514,1311,5
9514,381,5
9514,1365,5
9514,719,5
9514,1159,5
9514,1317,5
9514,1806,5
9514,2578,5
9514,847,5
9514,1386,5
9514,1567,5
8302,197,2
8302,527,2
8302,631,2
8302,624,2
8302,724,2
2918,142,4
9514,1513,5
9514,20,5
9514,957,5
9514,183,5
9514,309,5
9514,487,5
9514,693,5
9514,660,5
9514,1117,5
9514,640,5
9514,1296,5
9514,2594,5
9514,1592,5
9514,1564,5
2906,370,4
10559,584,4
9506,98,5
8529,1175,3
8214,871,4
10910,8,3
10910,32,4
10910,65,3
10910,58,3
10910,28,2
10910,79,4
10910,72,5
10910,181,5
10910,19,2
10910,3,3
10910,50,5
10910,29,4
10910,15,3
10910,48,2
10910,254,4
10910,36,5
10910,68,5
10910,49,3
10910,52,3
10910,56,3
10911,25,5
10911,18,5
10911,24,5
10911,27,5
10911,21,5
10911,23,5
10911,49,4
10911,52,4
10279,187,3
2906,98,4
9995,487,5
9995,693,5
9995,2594,5
4485,52,5
4485,56,5
6507,699,3
5297,417,5
10929,158,5
10929,374,5
10929,1214,5
10929,1015,5
10929,935,5
10929,42,5
10929,66,3
10929,76,4
10929,233,4
10929,43,3
10929,961,3
10929,115,3
10929,341,5
10929,171,4
10929,230,5
10929,361,5
10929,1521,5
10929,597,5
10929,559,4
10929,306,2
10929,1518,5
10929,824,5
10929,1364,4
10929,877,5
10929,727,4
10929,1938,3
10929,184,4
10929,155,5
10929,1544,5
10929,561,5
10929,26,1
10929,937,4
10929,77,3
10929,570,4
10929,1458,1
10929,816,4
10929,592,4
10929,1580,3
10929,1584,5
10929,2193,2
10929,494,2
10929,593,3
10929,898,3
10929,1533,2
10929,1993,2
10929,390,4
10929,651,4
10929,1114,4
10929,1088,4
10929,1785,5
10929,200,5
10929,606,3
10929,868,5
10929,681,4
10929,635,2
2273,1518,5
10964,10,5
10964,157,3
10964,43,5
10964,59,5
10964,3,5
10964,138,5
10964,56,5
10964,49,5
10964,52,5
10964,46,5
10964,67,5
10964,622,5
10964,683,5
10964,303,3
10964,420,5
10964,64,5
8273,98,4
5704,414,4
10279,464,5
10279,102,5
10279,992,5
4368,47,4
7351,1821,2
10988,1709,5
10988,2009,5
10988,1578,5
10988,1719,5
10988,16,5
10988,98,5
10988,140,5
10988,1607,3
10988,902,5
10988,3198,5
10988,2639,5
10988,2574,5
10988,2497,5
10988,1715,5
8529,183,3
4524,1323,5
9073,433,3
10988,274,3
10988,9,2
10988,431,5
10988,1063,4
10988,509,4
10988,952,5
10988,761,5
10988,168,5
10988,97,5
10988,696,5
10988,929,5
10988,1427,5
10988,1533,5
10988,457,2
10988,1633,5
10988,731,4
10988,1993,1
10988,1802,5
10988,499,5
10988,1132,5
10988,1448,5
10988,726,5
10988,25,5
10988,21,5
10988,1718,5
10988,2270,5
10988,447,3
10988,356,5
10988,500,5
10988,641,3
10988,1137,5
10988,873,5
10988,1172,5
10988,1397,5
10988,289,5
10988,1163,5
10988,1924,5
10988,2043,5
10988,2677,5
10988,2501,5
10988,2489,5
10988,2271,5
10988,2554,5
10988,2109,5
10988,2452,3
10988,2469,5
10988,2944,5
10988,2658,5
10988,2881,5
10988,2611,5
10988,3359,5
10988,3362,5
10988,2936,5
10988,63,5
10988,1356,5
10988,1457,3
10988,269,3
10988,107,5
11001,4,5
11001,13,5
11001,14,5
11001,138,1
11001,71,4
11001,103,3
11001,125,2
11001,65,5
11001,113,4
11001,353,3
11001,37,1
11001,155,5
11001,161,5
11001,289,4
11001,180,2
11001,321,1
11001,257,3
11001,287,1
11001,255,1
11001,410,5
11001,50,5
11001,317,2
11001,54,5
11001,426,3
11001,446,5
11001,405,4
11001,2,3
11001,373,4
11001,391,4
11001,1074,5
11001,2172,4
11001,2098,4
11001,167,5
11001,322,5
11001,239,5
11001,1056,5
11001,158,5
11001,1809,4
11001,1431,4
11001,337,5
11001,24,3
11001,18,3
11001,8,4
11001,1205,5
11001,365,5
11001,735,3
11001,1077,5
11001,532,5
11001,502,4
11001,753,5
11001,23,3
11001,368,4
11001,480,4
11001,611,2
11001,282,4
11001,232,1
11001,599,5
11001,751,5
11001,1014,5
11001,1332,5
7656,92,4
1593,22,3
11001,45,3
11001,196,4
11001,484,3
11001,951,3
11001,1124,3
11001,1389,3
10176,805,3
4817,805,4
11001,62,4
10082,457,3
11013,5,5
11013,50,4
11013,14,4
11013,4,5
11013,101,5
11013,28,4
11013,42,4
11013,33,5
11013,22,5
11013,57,4
11013,26,2
11013,72,4
11013,84,3
11013,367,1
11013,398,4
11013,19,5
11013,3,1
11013,10,5
11013,38,2
11013,76,5
11013,44,2
11013,13,5
11013,55,4
11013,48,5
11013,371,4
11013,75,4
11013,78,4
11013,136,4
11013,108,3
11013,310,4
11013,741,4
11013,228,3
11013,1430,3
11013,64,3
11013,975,5
11013,765,4
11013,1582,5
11013,46,1
11013,45,4
11013,104,5
11013,60,3
11013,212,4
11013,273,4
11013,31,3
11013,642,5
11013,344,4
11013,189,5
11013,117,4
11013,142,5
11013,171,4
11013,255,5
11013,757,5
11013,284,5
11013,160,5
11013,168,5
11013,230,4
11013,138,4
11013,114,3
11013,205,4
11013,271,4
11013,311,5
11013,161,5
11013,426,5
11013,560,5
11013,472,4
11013,606,4
11013,155,5
11013,306,5
11013,1367,4
11013,782,5
11013,107,1
11013,493,4
11013,245,4
11013,2053,4
11013,696,3
11013,1186,5
11013,772,5
11013,829,5
11013,1217,4
11013,637,5
11013,1739,3
11013,152,2
11013,903,4
11013,631,3
11013,1247,4
11013,704,3
11013,172,5
11013,197,3
11013,1843,4
11013,2630,3
11013,9,2
11013,2193,3
11013,1581,4
11013,1432,3
11013,660,3
11013,372,4
11018,172,4
11018,13,3
11018,43,5
11018,15,4
11018,236,5
11018,4,4
11018,8,3
11018,5,4
11018,14,3
11018,58,3
11018,71,3
11018,22,5
11018,57,4
11018,118,3
11018,26,3
11018,11,5
11018,82,5
11018,38,2
11018,75,3
11018,136,2
11018,228,2
11018,310,4
11018,741,3
4025,1870,4
4025,1644,4
4025,201,3
4025,1963,4
4025,588,4
4025,222,4
858,98,3
4838,860,3
10988,173,4
10988,179,3
10988,76,1
10988,45,5
10988,898,5
5470,895,4
5470,17,3
5470,20,4
5470,98,3
5470,16,3
5470,140,3
5470,930,2
4375,2423,4
4375,1368,4
4375,71,4
8273,193,2
8273,1649,4
11054,44,3
11054,66,5
10339,1456,5
10339,1626,5
10339,1701,3
